position_id,source_game_id,phase,ply,fen,side_to_move,variant,depth,legal_move_count,teacher_best_move,predicted_move,selected_teacher_cp,teacher_best_cp,regret_cp,teacher_best_agreement,top3_teacher_agreement,selected_teacher_rank,fly_rank_of_teacher_best,score_margin,score_dispersion,spearman_rank_correlation,kendall_rank_correlation,recurrent_passes,latency_s,trajectory_latency_s,stockfish_eval_loss_cp,post_eval_included
opening_000_offset_04,opening_000,early,12,rn1qkbnr/1bpppppp/1p6/p7/P3B3/3PP3/1PP2PPP/RNBQ1KNR w kq - 1 7,white,degree_preserving_topology_shuffle,64,35,e4b7,h2h4,-62.0,374.0,436.0,0,1,10,3,0.0007339641451835632,0.0014383531684049845,-0.013027947335316125,0.0,2240,133.64962909999304,133.9194629000267,841.0,1
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,degree_preserving_topology_shuffle,1,27,f3b7,h2h4,6.0,494.0,488.0,0,0,5,11,0.0,0.0,,,27,2.2584384999936447,121.38158939999994,824.0,1
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,degree_preserving_topology_shuffle,2,27,f3b7,h2h4,6.0,494.0,488.0,0,1,5,3,0.00043069664388895035,0.0009507264198228024,0.3001545471847503,0.2000210073000947,54,4.5159857999533415,121.38158939999994,821.0,1
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,degree_preserving_topology_shuffle,4,27,f3b7,h2h4,6.0,494.0,488.0,0,0,5,12,0.0004076527548022568,0.001619905266810488,0.35536559717951516,0.23965787580611125,108,8.798606299911626,121.38158939999994,822.0,1
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,degree_preserving_topology_shuffle,8,27,f3b7,f3b7,494.0,494.0,0.0,1,1,1,1,0.003779349848628044,0.0030567882688811525,0.30621279550777813,0.21112717630538372,216,16.80697189993225,121.38158939999994,0.0,1
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,degree_preserving_topology_shuffle,16,27,f3b7,h2h4,6.0,494.0,488.0,0,0,5,4,0.0007851123809814453,0.0014919266713248915,0.2796519647907525,0.17118419700436516,432,33.861663099960424,121.38158939999994,824.0,1
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,degree_preserving_topology_shuffle,32,27,f3b7,h2h4,6.0,494.0,488.0,0,0,5,4,0.000733591616153717,0.00149062091416876,0.2704930576469506,0.16547805710421967,864,59.90090140001848,121.38158939999994,826.0,1
opening_000_offset_08,opening_000,early,16,rn1qkbnr/1bp2ppp/1p1p4/p3p3/P7/3PPB2/1PP1QPPP/RNB2KNR w kq - 0 9,white,degree_preserving_topology_shuffle,64,27,f3b7,h2h4,6.0,494.0,488.0,0,0,5,4,0.0007335692644119263,0.0014906297867554059,0.2704930576469506,0.16547805710421967,1728,121.10588089993689,121.38158939999994,824.0,1
opening_000_offset_12,opening_000,middle,20,r2qkbnr/1b3ppp/nppp4/p3p3/P7/3PPB2/1PP1NPPP/RNBQ1K1R w kq - 0 11,white,degree_preserving_topology_shuffle,1,31,f1e1,h2h4,-44.0,-23.0,21.0,0,0,4,12,0.0,0.0,,,31,2.071477699908428,129.83548640005756,25.0,1
opening_000_offset_12,opening_000,middle,20,r2qkbnr/1b3ppp/nppp4/p3p3/P7/3PPB2/1PP1NPPP/RNBQ1K1R w kq - 0 11,white,degree_preserving_topology_shuffle,2,31,f1e1,h2h4,-44.0,-23.0,21.0,0,0,4,17,0.00043069710955023766,0.0008840308837149452,0.08528098799048471,0.04451109613543776,62,4.532153300009668,129.83548640005756,24.0,1
opening_000_offset_12,opening_000,middle,20,r2qkbnr/1b3ppp/nppp4/p3p3/P7/3PPB2/1PP1NPPP/RNBQ1K1R w kq - 0 11,white,degree_preserving_topology_shuffle,4,31,f1e1,h2h4,-44.0,-23.0,21.0,0,0,4,8,0.00043641500815283507,0.0015575335643368434,0.45638804145341333,0.34520137620196717,124,8.914051099913195,129.83548640005756,24.0,1
opening_000_offset_12,opening_000,middle,20,r2qkbnr/1b3ppp/nppp4/p3p3/P7/3PPB2/1PP1NPPP/RNBQ1K1R w kq - 0 11,white,degree_preserving_topology_shuffle,8,31,f1e1,f3c6,-826.0,-23.0,803.0,0,0,30,6,0.002504413016140461,0.0030551438432241504,-0.05223354075847726,-0.021575086012622948,248,16.88606049993541,129.83548640005756,767.0,1
opening_000_offset_12,opening_000,middle,20,r2qkbnr/1b3ppp/nppp4/p3p3/P7/3PPB2/1PP1NPPP/RNBQ1K1R w kq - 0 11,white,degree_preserving_topology_shuffle,16,31,f1e1,h2h4,-44.0,-23.0,21.0,0,0,4,4,0.0008416548371315002,0.0014057438996306793,0.4227084997288353,0.2977361869741967,496,34.46955609996803,129.83548640005756,24.0,1
opening_000_offset_12,opening_000,middle,20,r2qkbnr/1b3ppp/nppp4/p3p3/P7/3PPB2/1PP1NPPP/RNBQ1K1R w kq - 0 11,white,degree_preserving_topology_shuffle,32,31,f1e1,h2h4,-44.0,-23.0,21.0,0,0,4,4,0.0007550567388534546,0.001381299198886218,0.3680548721398495,0.24164096334137702,992,69.74812889995519,129.83548640005756,24.0,1
opening_000_offset_12,opening_000,middle,20,r2qkbnr/1b3ppp/nppp4/p3p3/P7/3PPB2/1PP1NPPP/RNBQ1K1R w kq - 0 11,white,degree_preserving_topology_shuffle,64,31,f1e1,h2h4,-44.0,-23.0,21.0,0,0,4,4,0.0007551312446594238,0.0013812812354513846,0.3680548721398495,0.24164096334137702,1984,129.51034169993363,129.83548640005756,20.0,1
opening_000_offset_16,opening_000,middle,24,r2qkb1r/1b3ppp/n1pp1n2/pp2p3/P7/2PPPB2/RP2NPPP/1NBQ1K1R w kq - 0 13,white,degree_preserving_topology_shuffle,1,31,a4b5,h2h4,-86.0,92.0,178.0,0,0,3,29,0.0,0.0,,,31,2.615943199954927,137.06074330001138,251.0,1
opening_000_offset_16,opening_000,middle,24,r2qkb1r/1b3ppp/n1pp1n2/pp2p3/P7/2PPPB2/RP2NPPP/1NBQ1K1R w kq - 0 13,white,degree_preserving_topology_shuffle,2,31,a4b5,h2h4,-86.0,92.0,178.0,0,0,3,9,0.00043069710955023766,0.0008857820897045851,0.3291121145885831,0.2082624724047381,62,4.114385699969716,137.06074330001138,223.0,1
opening_000_offset_16,opening_000,middle,24,r2qkb1r/1b3ppp/n1pp1n2/pp2p3/P7/2PPPB2/RP2NPPP/1NBQ1K1R w kq - 0 13,white,degree_preserving_topology_shuffle,4,31,a4b5,h2h4,-86.0,92.0,178.0,0,0,3,25,0.00043640658259391785,0.0015385869484817994,0.5702762769709864,0.40732853218128806,124,8.866150999907404,137.06074330001138,202.0,1
opening_000_offset_16,opening_000,middle,24,r2qkb1r/1b3ppp/n1pp1n2/pp2p3/P7/2PPPB2/RP2NPPP/1NBQ1K1R w kq - 0 13,white,degree_preserving_topology_shuffle,8,31,a4b5,a4b5,92.0,92.0,0.0,1,1,1,1,0.004450148902833462,0.004351727241528561,0.3730590920779083,0.273707532206474,248,19.085328899906017,137.06074330001138,11.0,1
opening_000_offset_16,opening_000,middle,24,r2qkb1r/1b3ppp/n1pp1n2/pp2p3/P7/2PPPB2/RP2NPPP/1NBQ1K1R w kq - 0 13,white,degree_preserving_topology_shuffle,16,31,a4b5,h2h4,-86.0,92.0,178.0,0,0,3,13,0.0009183511137962341,0.03349644129489702,0.2928009738903367,0.1875004354485294,496,39.76859739993233,137.06074330001138,202.0,1
opening_000_offset_16,opening_000,middle,24,r2qkb1r/1b3ppp/n1pp1n2/pp2p3/P7/2PPPB2/RP2NPPP/1NBQ1K1R w kq - 0 13,white,degree_preserving_topology_shuffle,32,31,a4b5,h2h4,-86.0,92.0,178.0,0,0,3,7,0.0007551386952400208,0.032849056123096326,0.43274854681037367,0.2909489515580629,992,73.17150159995072,137.06074330001138,219.0,1
opening_000_offset_16,opening_000,middle,24,r2qkb1r/1b3ppp/n1pp1n2/pp2p3/P7/2PPPB2/RP2NPPP/1NBQ1K1R w kq - 0 13,white,degree_preserving_topology_shuffle,64,31,a4b5,h2h4,-86.0,92.0,178.0,0,0,3,7,0.0007551386952400208,0.032849025329257174,0.43274854681037367,0.2909489515580629,1984,136.79728009994142,137.06074330001138,254.0,1
opening_000_offset_20,opening_000,late,28,2rqkb1r/1b3pp1/n1pp1n2/pp2p2p/P7/2PPPB2/1P2NPPP/RNBQ2KR w k - 2 15,white,degree_preserving_topology_shuffle,1,29,a4b5,h2h4,-32.0,96.0,128.0,0,0,2,27,0.0,0.0,,,29,2.6537220999598503,122.66353869996965,178.0,1
opening_000_offset_20,opening_000,late,28,2rqkb1r/1b3pp1/n1pp1n2/pp2p2p/P7/2PPPB2/1P2NPPP/RNBQ2KR w k - 2 15,white,degree_preserving_topology_shuffle,2,29,a4b5,h2h4,-32.0,96.0,128.0,0,0,2,10,0.00043069617822766304,0.0009233483997465298,0.31244632190576577,0.20673263717757936,58,4.50987399998121,122.66353869996965,179.0,1
opening_000_offset_20,opening_000,late,28,2rqkb1r/1b3pp1/n1pp1n2/pp2p2p/P7/2PPPB2/1P2NPPP/RNBQ2KR w k - 2 15,white,degree_preserving_topology_shuffle,4,29,a4b5,h2h4,-32.0,96.0,128.0,0,0,2,21,0.00043640006333589554,0.0017074310844103022,0.5426776737800504,0.3822444336159092,116,7.730925399926491,122.66353869996965,179.0,1
opening_000_offset_20,opening_000,late,28,2rqkb1r/1b3pp1/n1pp1n2/pp2p2p/P7/2PPPB2/1P2NPPP/RNBQ2KR w k - 2 15,white,degree_preserving_topology_shuffle,8,29,a4b5,a4b5,96.0,96.0,0.0,1,1,1,1,0.004502282477915287,0.004866945124117216,0.1551915272271592,0.11590637664482409,232,13.234966699965298,122.66353869996965,29.0,1
opening_000_offset_20,opening_000,late,28,2rqkb1r/1b3pp1/n1pp1n2/pp2p2p/P7/2PPPB2/1P2NPPP/RNBQ2KR w k - 2 15,white,degree_preserving_topology_shuffle,16,29,a4b5,h2h3,-55.0,96.0,151.0,0,0,3,14,0.00019343942403793335,0.048667909230831176,0.1236605502667205,0.07151670048297656,464,27.541886499966495,122.66353869996965,246.0,1
opening_000_offset_20,opening_000,late,28,2rqkb1r/1b3pp1/n1pp1n2/pp2p2p/P7/2PPPB2/1P2NPPP/RNBQ2KR w k - 2 15,white,degree_preserving_topology_shuffle,32,29,a4b5,h2h4,-32.0,96.0,128.0,0,0,2,6,0.0007554367184638977,0.05095341137864227,0.20716837206038236,0.1356351216056452,928,60.961403699941,122.66353869996965,198.0,1
opening_000_offset_20,opening_000,late,28,2rqkb1r/1b3pp1/n1pp1n2/pp2p2p/P7/2PPPB2/1P2NPPP/RNBQ2KR w k - 2 15,white,degree_preserving_topology_shuffle,64,29,a4b5,h2h4,-32.0,96.0,128.0,0,0,2,6,0.0007553026080131531,0.05095337808758909,0.20716837206038236,0.1356351216056452,1856,122.34721529996023,122.66353869996965,202.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,degree_preserving_topology_shuffle,1,36,a4b5,h2h4,-85.0,229.0,314.0,0,0,8,30,0.0,0.0,,,36,2.025059700012207,137.4527814000612,449.0,1
