step,stage,position_id,selected_move,cp_best,cp_move,regret_cp,raw_signal,running_signal_mean,centered_advantage,applied_advantage,mate_flag,mate_distance,selected_is_teacher_best,control,pass_kind,eligibility_mean_abs,rms_log_ratio,elapsed_s
143,movement,movement_0143,a3a1,100.0,-100.0,200.0,0.07576568547998053,0.17230045491143123,-0.1016155467699481,-0.1016155467699481,1,,0,frozen,curriculum,,0.0,1091.133676999947
144,endgames,endgames_0000,h3b3,724.0,711.0,13.0,0.9350228757517102,0.21043657595344517,0.762722420840279,0.762722420840279,1,,0,frozen,curriculum,,0.0,1170.7792857999448
145,endgames,endgames_0001,e2d1,99994.0,99990.0,4.0,0.9800006666400011,0.24891478048777296,0.769564090686556,0.769564090686556,1,10.0,0,frozen,curriculum,,0.0,1171.9405638999306
146,endgames,endgames_0002,c4b3,607.0,598.0,9.0,0.9550075922125807,0.2842194210740133,0.7060928117248078,0.7060928117248078,1,,0,frozen,curriculum,,0.0,1173.0404903999297
147,endgames,endgames_0003,c8c2,99992.0,99992.0,0.0,1.0,0.32000845002031264,0.7157805789259867,0.7157805789259867,1,8.0,1,frozen,curriculum,,0.0,1174.2111212000018
148,endgames,endgames_0004,c4b3,572.0,572.0,0.0,1.0,0.354008027519297,0.6799915499796874,0.6799915499796874,1,,1,frozen,curriculum,,0.0,1175.3955675999168
149,endgames,endgames_0005,b6b3,412.0,409.0,3.0,0.985000281243672,0.38555764020551575,0.6309922537243751,0.6309922537243751,1,,0,frozen,curriculum,,0.0,1176.4731592999306
150,endgames,endgames_0006,d8c7,617.0,617.0,0.0,1.0,0.41627975819523994,0.6144423597944842,0.6144423597944842,1,,1,frozen,curriculum,,0.0,1177.5201148999622
151,endgames,endgames_0007,c6c2,439.0,380.0,59.0,0.7071209092806605,0.43082181574951095,0.2908411510854206,0.2908411510854206,1,,0,frozen,curriculum,,0.0,1178.6244141999632
152,endgames,endgames_0008,a8a7,588.0,585.0,3.0,0.985000281243672,0.458530739024219,0.554178465494161,0.554178465494161,1,,0,frozen,curriculum,,0.0,1179.6768369999481
153,endgames,endgames_0009,b4b3,396.0,394.0,2.0,0.9900000833325,0.485104206239633,0.531469344308281,0.531469344308281,1,,0,frozen,curriculum,,0.0,1180.7664530000184
154,endgames,endgames_0010,f6g6,548.0,541.0,7.0,0.9650035724790387,0.5090991745516033,0.47989936623940566,0.47989936623940566,1,,0,frozen,curriculum,,0.0,1181.9047475999687
155,endgames,endgames_0011,a6a1,649.0,646.0,3.0,0.985000281243672,0.5328942298862067,0.47590110669206875,0.47590110669206875,1,,0,frozen,curriculum,,0.0,1183.0214380000252
156,endgames,endgames_0012,b1a1,450.0,8.0,442.0,-0.6045757072873226,0.47602073302753023,-1.1374699371735293,-1.1374699371735293,1,,0,frozen,curriculum,,0.0,1184.0387686999748
157,endgames,endgames_0013,f3f2,674.0,661.0,13.0,0.9350228757517102,0.4989708401637392,0.45900214272417994,0.45900214272417994,1,,0,frozen,curriculum,,0.0,1185.1324377999408
158,endgames,endgames_0014,c6c7,-3.0,-6.0,3.0,0.985000281243672,0.5232723122177358,0.4860294410799328,0.4860294410799328,1,,0,frozen,curriculum,,0.0,1186.3276880999329
159,endgames,endgames_0015,h4g4,85.0,85.0,0.0,1.0,0.547108696606849,0.47672768778226415,0.47672768778226415,1,,1,frozen,curriculum,,0.0,1187.5745773999952
160,endgames,endgames_0016,a3b3,621.0,612.0,9.0,0.9550075922125807,0.5675036413871355,0.40789889560573167,0.40789889560573167,1,,0,frozen,curriculum,,0.0,1188.7850351999514
161,endgames,endgames_0017,d8e8,430.0,412.0,18.0,0.9100607008327996,0.5846314943594186,0.34255705944566406,0.34255705944566406,1,,0,frozen,curriculum,,0.0,1189.95786710002
162,endgames,endgames_0018,h8g7,648.0,648.0,0.0,1.0,0.6053999196414477,0.41536850564058136,0.41536850564058136,1,,1,frozen,curriculum,,0.0,1191.0494084999664
163,endgames,endgames_0019,f5c2,670.0,629.0,41.0,0.7957149227706322,0.6149156697979069,0.19031500312918448,0.19031500312918448,1,,0,frozen,curriculum,,0.0,1192.1012823999627
164,endgames,endgames_0020,a2a1,99993.0,99991.0,2.0,0.9900000833325,0.6336698904746366,0.3750844135345931,0.3750844135345931,1,9.0,0,frozen,curriculum,,0.0,1193.2049799999222
165,endgames,endgames_0021,h7g6,162.0,162.0,0.0,1.0,0.6519863959509048,0.3663301095253634,0.3663301095253634,1,,1,frozen,curriculum,,0.0,1194.3810665999772
166,endgames,endgames_0022,f5a5,3408.0,615.0,2793.0,-0.9999965554128465,0.5693872483827171,-1.6519829513637512,-1.6519829513637512,1,,0,frozen,curriculum,,0.0,1195.7351247000042
167,endgames,endgames_0023,c2b3,467.0,407.0,60.0,0.7022299327533641,0.5760293826012495,0.13284268437064695,0.13284268437064695,1,,0,frozen,curriculum,,0.0,1197.0481229999568
168,endgames,endgames_0024,e6d5,700.0,690.0,10.0,0.9500104140631587,0.5947284341743448,0.3739810314619092,0.3739810314619092,1,,0,frozen,curriculum,,0.0,1198.4196469000308
169,endgames,endgames_0025,e3b3,401.0,374.0,27.0,0.8652046582683968,0.6082522453790474,0.2704762240940519,0.2704762240940519,1,,0,frozen,curriculum,,0.0,1199.7116621999303
170,endgames,endgames_0026,h4g4,611.0,611.0,0.0,1.0,0.627839633110095,0.39174775462095257,0.39174775462095257,1,,1,frozen,curriculum,,0.0,1201.0928764999844
171,endgames,endgames_0027,c5c6,99997.0,99997.0,0.0,1.0,0.6464476514545903,0.37216036688990495,0.37216036688990495,1,3.0,1,frozen,curriculum,,0.0,1202.4284125999548
172,endgames,endgames_0028,c7c6,577.0,577.0,0.0,1.0,0.6641252688818607,0.35355234854540973,0.35355234854540973,1,,1,frozen,curriculum,,0.0,1203.601830999949
173,endgames,endgames_0029,a3a4,-2.0,-7.0,5.0,0.9750013020019582,0.6796690705378656,0.3108760331200975,0.3108760331200975,1,,0,frozen,curriculum,,0.0,1204.8749053999782
174,endgames,endgames_0030,a6a1,378.0,354.0,24.0,0.880143792941713,0.6896928066580579,0.20047472240384734,0.20047472240384734,1,,0,frozen,curriculum,,0.0,1206.0823253999697
175,endgames,endgames_0031,g3f2,81.0,79.0,2.0,0.9900000833325,0.70470817049178,0.3003072766744421,0.3003072766744421,1,,0,frozen,curriculum,,0.0,1207.1160484999418
176,endgames,endgames_0032,e5e6,396.0,396.0,0.0,1.0,0.719472761967191,0.29529182950821997,0.29529182950821997,1,,1,frozen,curriculum,,0.0,1208.1514229000313
177,endgames,endgames_0033,c1b2,412.0,124.0,288.0,-0.23381860575413005,0.6718081935811249,-0.9532913677213211,-0.9532913677213211,1,,0,frozen,curriculum,,0.0,1209.1601562999422
178,endgames,endgames_0034,b8a7,640.0,587.0,53.0,0.7365399884180733,0.6750447833229722,0.06473179483694846,0.06473179483694846,1,,0,frozen,curriculum,,0.0,1210.1697361000115
179,endgames,endgames_0035,b6b3,677.0,677.0,0.0,1.0,0.6912925441568236,0.32495521667702776,0.32495521667702776,1,,1,frozen,curriculum,,0.0,1211.1940815999405
180,endgames,endgames_0036,d2b2,627.0,559.0,68.0,0.6632379082583706,0.6898898123619008,-0.02805463589845303,-0.02805463589845303,1,,0,frozen,curriculum,,0.0,1212.2485892999684
181,endgames,endgames_0037,d4b4,435.0,419.0,16.0,0.9200426393776728,0.7013974537126895,0.230152827015772,0.230152827015772,1,,0,frozen,curriculum,,0.0,1213.4137489999412
182,endgames,endgames_0038,d2d1,496.0,49.0,447.0,-0.6133951562336359,0.6356578232153731,-1.3147926099463254,-1.3147926099463254,1,,0,frozen,curriculum,,0.0,1214.4836080999812
183,endgames,endgames_0039,a3a1,638.0,638.0,0.0,1.0,0.6538749320546045,0.3643421767846269,0.3643421767846269,1,,1,frozen,curriculum,,0.0,1215.5586252999492
184,endgames,endgames_0040,c4b4,419.0,-8.0,427.0,-0.5770349657160083,0.5923294371660738,-1.2309098977706128,-1.2309098977706128,1,,0,frozen,curriculum,,0.0,1216.6336932999548
185,endgames,endgames_0041,g8h8,526.0,496.0,30.0,0.8502806186250018,0.6052269962390201,0.25795118145892804,0.25795118145892804,1,,0,frozen,curriculum,,0.0,1217.720264100004
186,endgames,endgames_0042,h2g1,537.0,537.0,0.0,1.0,0.6249656464270691,0.3947730037609799,0.3947730037609799,1,,1,frozen,curriculum,,0.0,1218.790722799953
187,endgames,endgames_0043,g1a1,660.0,643.0,17.0,0.9150511401349036,0.6394699211124608,0.29008549370783454,0.29008549370783454,1,,0,frozen,curriculum,,0.0,1219.8845220999792
188,endgames,endgames_0044,b5b4,61.0,-1.0,62.0,0.6924589554718147,0.6421193728304285,0.05298903435935387,0.05298903435935387,1,,0,frozen,curriculum,,0.0,1221.1252001000103
189,endgames,endgames_0045,e6c6,365.0,-63.0,428.0,-0.578922441909961,0.581067282093409,-1.2210418147403894,-1.2210418147403894,1,,0,frozen,curriculum,,0.0,1222.2121716999682
190,endgames,endgames_0046,d3c2,0.0,0.0,0.0,1.0,0.6020139179887385,0.41893271790659103,0.41893271790659103,1,,1,frozen,curriculum,,0.0,1223.2813656999497
191,endgames,endgames_0047,b2a1,660.0,628.0,32.0,0.8403404617777372,0.6139302451781884,0.23832654378899876,0.23832654378899876,1,,0,frozen,curriculum,,0.0,1224.3054813999915
192,endgames,endgames_0048,a4a1,413.0,409.0,4.0,0.9800006666400011,0.632233766251279,0.3660704214618127,0.3660704214618127,1,,0,frozen,curriculum,,0.0,1225.3850345999235
193,endgames,endgames_0049,f3f2,647.0,511.0,136.0,0.3450452103825893,0.6178743384578445,-0.28718855586868974,-0.28718855586868974,1,,0,frozen,curriculum,,0.0,1226.6668577999808
194,endgames,endgames_0050,d4d5,99996.0,725.0,99271.0,-1.0,0.5369806215349522,-1.6178743384578445,-1.6178743384578445,1,,0,frozen,curriculum,,0.0,1227.7360841999762
195,endgames,endgames_0051,g2b2,609.0,5.0,604.0,-0.8138781019410741,0.4694376853611508,-1.3508587234760263,-1.3508587234760263,1,,0,frozen,curriculum,,0.0,1228.915621799999
196,endgames,endgames_0052,e7e6,624.0,602.0,22.0,0.8901107826216251,0.4904713402241745,0.4206730972604743,0.4206730972604743,1,,0,frozen,curriculum,,0.0,1230.0094174999977
197,endgames,endgames_0053,d5b3,99995.0,-9.0,100004.0,-1.0,0.4159477732129658,-1.4904713402241745,-1.4904713402241745,1,,0,frozen,curriculum,,0.0,1231.0882565999636
198,endgames,endgames_0054,f6c6,826.0,826.0,0.0,1.0,0.4451503845523175,0.5840522267870343,0.5840522267870343,1,,1,frozen,curriculum,,0.0,1232.1155367000028
199,endgames,endgames_0055,d5c6,635.0,616.0,19.0,0.9050713834937556,0.4681464344993894,0.4599209989414381,0.4599209989414381,1,,0,frozen,curriculum,,0.0,1233.1733712999849
200,endgames,endgames_0056,a6a7,578.0,577.0,1.0,0.9950000104166407,0.4944891132952519,0.5268535759172512,0.5268535759172512,1,,0,frozen,curriculum,,0.0,1234.258567999932
201,endgames,endgames_0057,d2d1,99997.0,99994.0,3.0,0.985000281243672,0.5190146716926729,0.4905111679484201,0.4905111679484201,1,6.0,0,frozen,curriculum,,0.0,1235.3285269999178
202,endgames,endgames_0058,e8d8,682.0,640.0,42.0,0.7907683617026989,0.5326023561931742,0.27175369001002603,0.27175369001002603,1,,0,frozen,curriculum,,0.0,1236.4877723000245
203,endgames,endgames_0059,e5e6,467.0,467.0,0.0,1.0,0.5559722383835155,0.4673976438068258,0.4673976438068258,1,,1,frozen,curriculum,,0.0,1237.5947629000293
204,endgames,endgames_0060,f7f6,689.0,689.0,0.0,1.0,0.5781736264643398,0.4440277616164845,0.4440277616164845,1,,1,frozen,curriculum,,0.0,1238.697279099957
205,endgames,endgames_0061,f6a1,99996.0,15.0,99981.0,-1.0,0.4992649451411228,-1.5781736264643398,-1.5781736264643398,1,,0,frozen,curriculum,,0.0,1239.7762013999745
206,endgames,endgames_0062,c3b3,414.0,393.0,21.0,0.8950963625117251,0.5190565160096529,0.3958314173706023,0.3958314173706023,1,,0,frozen,curriculum,,0.0,1240.8129129000008
207,endgames,endgames_0063,c6c2,384.0,-24.0,408.0,-0.5397330718178008,0.46611703661828013,-1.0587895878274538,-1.0587895878274538,1,,0,frozen,curriculum,,0.0,1241.8854932999238
208,endgames,endgames_0064,g2f1,628.0,628.0,0.0,1.0,0.4928111847873661,0.5338829633817199,0.5338829633817199,1,,1,frozen,curriculum,,0.0,1242.9741224999307
209,endgames,endgames_0065,c4b3,645.0,645.0,0.0,1.0,0.5181706255479978,0.5071888152126339,0.5071888152126339,1,,1,frozen,curriculum,,0.0,1244.1784316999838
210,endgames,endgames_0066,c5c6,42.0,42.0,0.0,1.0,0.5422620942705979,0.48182937445200225,0.48182937445200225,1,,1,frozen,curriculum,,0.0,1245.175563100027
211,endgames,endgames_0067,a6a1,99997.0,99996.0,1.0,0.9950000104166407,0.5648989900779,0.45273791614604275,0.45273791614604275,1,4.0,0,frozen,curriculum,,0.0,1246.231816399959
212,endgames,endgames_0068,b1a1,419.0,399.0,20.0,0.9000832500842401,0.581658203078217,0.33518426000634005,0.33518426000634005,1,,0,frozen,curriculum,,0.0,1247.2401836999925
213,endgames,endgames_0069,b4b3,659.0,655.0,4.0,0.9800006666400011,0.6015753262563063,0.39834246356178404,0.39834246356178404,1,,0,frozen,curriculum,,0.0,1248.2761068999534
214,endgames,endgames_0070,b6a7,402.0,364.0,38.0,0.8105695274276429,0.612025036314873,0.2089942011713366,0.2089942011713366,1,,0,frozen,curriculum,,0.0,1249.3143591999542
215,endgames,endgames_0071,d3b3,617.0,602.0,15.0,0.9250351364858591,0.6276755413234223,0.31301010017098607,0.31301010017098607,1,,0,frozen,curriculum,,0.0,1250.3926874999888
216,endgames,endgames_0072,b1a1,441.0,419.0,22.0,0.8901107826216251,0.6407973033883324,0.26243524129820284,0.26243524129820284,1,,0,frozen,curriculum,,0.0,1251.5741253999295
217,endgames,endgames_0073,e7e6,17.0,12.0,5.0,0.9750013020019582,0.6575075033190136,0.3342039986136258,0.3342039986136258,1,,0,frozen,curriculum,,0.0,1252.6561756000156
218,endgames,endgames_0074,a1b2,543.0,529.0,14.0,0.9300285693344411,0.6711335566197849,0.27252106601542747,0.27252106601542747,1,,0,frozen,curriculum,,0.0,1253.7537433999823
219,endgames,endgames_0075,b1a1,435.0,398.0,37.0,0.8155258358168815,0.6783531705796397,0.14439227919709663,0.14439227919709663,1,,0,frozen,curriculum,,0.0,1254.816767900018
220,endgames,endgames_0076,h7g6,642.0,0.0,642.0,-0.8448354621590559,0.602193738942705,-1.5231886327386956,-1.5231886327386956,1,,0,frozen,curriculum,,0.0,1255.8808845999883
221,endgames,endgames_0077,e8c6,655.0,619.0,36.0,0.8204844305056798,0.6131082735208537,0.21829069156297476,0.21829069156297476,1,,0,frozen,curriculum,,0.0,1256.9433965999633
222,endgames,endgames_0078,a2a1,401.0,378.0,23.0,0.8851265721942415,0.6267091884545231,0.2720182986733878,0.2720182986733878,1,,0,frozen,curriculum,,0.0,1258.0383132999996
223,endgames,endgames_0079,a4b3,36.0,36.0,0.0,1.0,0.6453737290317969,0.37329081154547694,0.37329081154547694,1,,1,frozen,curriculum,,0.0,1259.2669497999595
224,endgames,endgames_0080,d3c2,99997.0,703.0,99294.0,-1.0,0.563105042580207,-1.645373729031797,-1.645373729031797,1,,0,frozen,curriculum,,0.0,1260.3872503000312
225,endgames,endgames_0081,c4b3,383.0,365.0,18.0,0.9100607008327996,0.5804528254928366,0.34695565825259256,0.34695565825259256,1,,0,frozen,curriculum,,0.0,1261.4414180000313
226,endgames,endgames_0082,d3d2,553.0,58.0,495.0,-0.6894821497740464,0.5169560767294925,-1.269934975266883,-1.269934975266883,1,,0,frozen,curriculum,,0.0,1262.4863549999427
227,endgames,endgames_0083,a1a5,384.0,381.0,3.0,0.985000281243672,0.5403582869552015,0.4680442045141795,0.4680442045141795,1,,0,frozen,curriculum,,0.0,1263.571612300002
228,endgames,endgames_0084,f6e6,645.0,645.0,0.0,1.0,0.5633403726074414,0.4596417130447985,0.4596417130447985,1,,1,frozen,curriculum,,0.0,1264.6669668999966
229,endgames,endgames_0085,a3a1,425.0,418.0,7.0,0.9650035724790387,0.5834235326010213,0.40166319987159727,0.40166319987159727,1,,0,frozen,curriculum,,0.0,1265.8754415999865
230,endgames,endgames_0086,e1d1,99992.0,729.0,99263.0,-1.0,0.5042523559709702,-1.5834235326010213,-1.5834235326010213,1,,0,frozen,curriculum,,0.0,1267.0652468999615
231,endgames,endgames_0087,a1a5,99996.0,99996.0,0.0,1.0,0.5290397381724217,0.4957476440290298,0.4957476440290298,1,4.0,1,frozen,curriculum,,0.0,1268.2278072999325
232,endgames,endgames_0088,b5b3,394.0,394.0,0.0,1.0,0.5525877512638006,0.47096026182757833,0.47096026182757833,1,,1,frozen,curriculum,,0.0,1269.3565123999724
233,endgames,endgames_0089,a6a7,636.0,611.0,25.0,0.875162506504975,0.5687164890258594,0.3225747552411744,0.3225747552411744,1,,0,frozen,curriculum,,0.0,1270.4697185999248
234,endgames,endgames_0090,d3c2,653.0,591.0,62.0,0.6924589554718147,0.5749036123481571,0.12374246644595532,0.12374246644595532,1,,0,frozen,curriculum,,0.0,1271.5073192999698
235,endgames,endgames_0091,c6c2,475.0,472.0,3.0,0.985000281243672,0.595408445792933,0.4100966688955149,0.4100966688955149,1,,0,frozen,curriculum,,0.0,1272.5929320999421
236,endgames,endgames_0092,f3f2,576.0,545.0,31.0,0.8453095791739681,0.6079035024619847,0.24990113338103515,0.24990113338103515,1,,0,frozen,curriculum,,0.0,1273.7227530999808
237,endgames,endgames_0093,c3b3,677.0,650.0,27.0,0.8652046582683968,0.6207685602523052,0.2573011558064121,0.2573011558064121,1,,0,frozen,curriculum,,0.0,1274.9181087999605
238,endgames,endgames_0094,a7a6,384.0,373.0,11.0,0.9450138603905803,0.636980825259219,0.3242453001382751,0.3242453001382751,1,,0,frozen,curriculum,,0.0,1276.1829840999562
239,endgames,endgames_0095,a5a1,416.0,376.0,40.0,0.8006640107500884,0.6451649845337624,0.16368318549086947,0.16368318549086947,1,,0,frozen,curriculum,,0.0,1277.2853934000013
240,endgames,endgames_0096,d7c6,0.0,0.0,0.0,1.0,0.6629067353070742,0.35483501546623764,0.35483501546623764,1,,1,frozen,curriculum,,0.0,1278.3499339999398
241,endgames,endgames_0097,c8c2,437.0,432.0,5.0,0.9750013020019582,0.6785114636418185,0.312094566694884,0.312094566694884,1,,0,frozen,curriculum,,0.0,1279.382786000031
242,endgames,endgames_0098,c1b1,5.0,-4.0,9.0,0.9550075922125807,0.6923362700703565,0.2764961285707622,0.2764961285707622,1,,0,frozen,curriculum,,0.0,1280.4738923999248
243,endgames,endgames_0099,b5b4,373.0,371.0,2.0,0.9900000833325,0.7072194607334636,0.29766381326214353,0.29766381326214353,1,,0,frozen,curriculum,,0.0,1281.6024833000265
244,endgames,endgames_0100,a3a2,588.0,541.0,47.0,0.7660755502473545,0.7101622652091582,0.058856089513890875,0.058856089513890875,1,,0,frozen,curriculum,,0.0,1282.8383922999492
245,endgames,endgames_0101,c4b3,600.0,483.0,117.0,0.4311316281702493,0.6962107333572127,-0.27903063703890885,-0.27903063703890885,1,,0,frozen,curriculum,,0.0,1283.9212980000302
246,endgames,endgames_0102,d8d1,503.0,415.0,88.0,0.5669638770139424,0.6897483905400491,-0.12924685634327038,-0.12924685634327038,1,,0,frozen,curriculum,,0.0,1285.0396651999326
247,endgames,endgames_0103,a5b4,565.0,470.0,95.0,0.5337339819147229,0.6819476701087828,-0.15601440862532623,-0.15601440862532623,1,,0,frozen,curriculum,,0.0,1286.2203515999718
248,endgames,endgames_0104,c8c2,493.0,467.0,26.0,0.870182774450725,0.6913594253258799,0.18823510434194224,0.18823510434194224,1,,0,frozen,curriculum,,0.0,1287.2363265999593
249,endgames,endgames_0105,d6b4,483.0,470.0,13.0,0.9350228757517102,0.7035425978471713,0.24366345042583026,0.24366345042583026,1,,0,frozen,curriculum,,0.0,1288.2789601000259
250,endgames,endgames_0106,f1a1,378.0,365.0,13.0,0.9350228757517102,0.7151166117423983,0.23148027790453884,0.23148027790453884,1,,0,frozen,curriculum,,0.0,1289.3527864000062
251,endgames,endgames_0107,f3f2,15.0,13.0,2.0,0.9900000833325,0.7288607853219033,0.27488347159010174,0.27488347159010174,1,,0,frozen,curriculum,,0.0,1290.5907996000024
252,endgames,endgames_0108,a5b4,366.0,348.0,18.0,0.9100607008327996,0.7379207810974482,0.1811999155108962,0.1811999155108962,1,,0,frozen,curriculum,,0.0,1291.677429699921
253,endgames,endgames_0109,c1b2,566.0,562.0,4.0,0.9800006666400011,0.7500247753745758,0.2420798855425529,0.2420798855425529,1,,0,frozen,curriculum,,0.0,1292.7239434999647
254,endgames,endgames_0110,b1a1,610.0,461.0,149.0,0.28764700179349,0.7269058866955215,-0.4623777735810858,-0.4623777735810858,1,,0,frozen,curriculum,,0.0,1293.7851133999648
255,endgames,endgames_0111,c8a6,711.0,632.0,79.0,0.6100569366919357,0.7210634391953422,-0.11684895000358575,-0.11684895000358575,1,,0,frozen,curriculum,,0.0,1294.8407622999512
256,endgames,endgames_0112,f1a1,407.0,389.0,18.0,0.9100607008327996,0.7305133022772151,0.18899726163745734,0.18899726163745734,1,,0,frozen,curriculum,,0.0,1295.892496699933
257,endgames,endgames_0113,f6g6,0.0,0.0,0.0,1.0,0.7439876371633544,0.2694866977227849,0.2694866977227849,1,,1,frozen,curriculum,,0.0,1296.9794088000199
258,endgames,endgames_0114,d1c2,757.0,757.0,0.0,1.0,0.7567882553051867,0.25601236283664563,0.25601236283664563,1,,1,frozen,curriculum,,0.0,1298.123923099949
259,endgames,endgames_0115,f6c6,460.0,424.0,36.0,0.8204844305056798,0.7599730640652113,0.06369617520049309,0.06369617520049309,1,,0,frozen,curriculum,,0.0,1299.2247227999615
260,endgames,endgames_0116,g1h1,547.0,529.0,18.0,0.9100607008327996,0.7674774459035907,0.1500876367675883,0.1500876367675883,1,,0,frozen,curriculum,,0.0,1300.1296939000022
261,endgames,endgames_0117,c4b3,452.0,426.0,26.0,0.870182774450725,0.7726127123309474,0.10270532854713432,0.10270532854713432,1,,0,frozen,curriculum,,0.0,1301.1496025000233
262,endgames,endgames_0118,g4f5,607.0,607.0,0.0,1.0,0.7839820767144,0.22738728766905258,0.22738728766905258,1,,1,frozen,curriculum,,0.0,1302.165053899982
263,endgames,endgames_0119,d8c7,1696.0,713.0,983.0,-0.9708708119364151,0.6962394322818592,-1.7548528886508152,-1.7548528886508152,1,,0,frozen,curriculum,,0.0,1303.3023314999882
264,endgames,endgames_0120,f2f1,667.0,636.0,31.0,0.8453095791739681,0.7036929396264646,0.14907014689210885,0.14907014689210885,1,,0,frozen,curriculum,,0.0,1304.4458510000259
265,endgames,endgames_0121,b3b2,787.0,787.0,0.0,1.0,0.7185082926451414,0.2963070603735354,0.2963070603735354,1,,1,frozen,curriculum,,0.0,1305.7029275000095
266,endgames,endgames_0122,b6a7,99991.0,396.0,99595.0,-1.0,0.6325828780128843,-1.7185082926451414,-1.7185082926451414,1,,0,frozen,curriculum,,0.0,1306.9519655000186
267,endgames,endgames_0123,b8b3,570.0,570.0,0.0,1.0,0.6509537341122401,0.36741712198711574,0.36741712198711574,1,,1,frozen,curriculum,,0.0,1308.4091373999836
268,endgames,endgames_0124,a6a1,396.0,310.0,86.0,0.5765053262729577,0.647231313720276,-0.07444840783928242,-0.07444840783928242,1,,0,frozen,curriculum,,0.0,1309.9226158999372
269,endgames,endgames_0125,h4g4,616.0,594.0,22.0,0.8901107826216251,0.6593752871653434,0.24287946890134915,0.24287946890134915,1,,0,frozen,curriculum,,0.0,1311.265319500002
270,endgames,endgames_0126,b3b2,99996.0,99996.0,0.0,1.0,0.6764065228070762,0.34062471283465656,0.34062471283465656,1,4.0,1,frozen,curriculum,,0.0,1312.7759596999967
271,endgames,endgames_0127,a2a1,410.0,385.0,25.0,0.875162506504975,0.6863443219919712,0.1987559836978987,0.1987559836978987,1,,0,frozen,curriculum,,0.0,1314.0075987000018
272,endgames,movement_0004,g7a1,100.0,100.0,0.0,1.0,0.7020271058923726,0.31365567800802885,0.31365567800802885,1,,1,frozen,replay,,0.0,1316.061741399928
273,endgames,movement_0008,a5a1,100.0,-100.0,200.0,0.07576568547998053,0.670714034871753,-0.6262614204123921,-0.6262614204123921,1,,0,frozen,replay,,0.0,1317.9623150000116
274,endgames,movement_0009,c3a1,100.0,-100.0,200.0,0.07576568547998053,0.6409666174021643,-0.5949483493917724,-0.5949483493917724,1,,0,frozen,replay,,0.0,1320.1583207999356
275,endgames,movement_0036,f2a1,100.0,-100.0,200.0,0.07576568547998053,0.6127065708060551,-0.5652009319221838,-0.5652009319221838,1,,0,frozen,replay,,0.0,1321.8557872999227
276,endgames,movement_0038,d8a1,100.0,-100.0,200.0,0.07576568547998053,0.5858595265397513,-0.5369408853260745,-0.5369408853260745,1,,0,frozen,replay,,0.0,1323.9512247999664
277,endgames,movement_0046,e2a1,100.0,-100.0,200.0,0.07576568547998053,0.5603548344867627,-0.5100938410597707,-0.5100938410597707,1,,0,frozen,replay,,0.0,1326.1349559000228
278,endgames,movement_0047,f3f2,100.0,100.0,0.0,1.0,0.5823370927624246,0.4396451655132373,0.4396451655132373,1,,1,frozen,replay,,0.0,1328.3142019999214
279,endgames,movement_0051,d8a1,100.0,-100.0,200.0,0.07576568547998053,0.5570085223983023,-0.5065714072824441,-0.5065714072824441,1,,0,frozen,replay,,0.0,1330.4707585999276
280,endgames,movement_0054,a2a1,100.0,-100.0,200.0,0.07576568547998053,0.5329463805523862,-0.4812428369183218,-0.4812428369183218,1,,0,frozen,replay,,0.0,1332.3694511000067
281,endgames,movement_0062,c7a1,100.0,-100.0,200.0,0.07576568547998053,0.5100873457987659,-0.45718069507240566,-0.45718069507240566,1,,0,frozen,replay,,0.0,1334.4954468000215
282,endgames,movement_0069,h8a1,100.0,-100.0,200.0,0.07576568547998053,0.4883712627828266,-0.4343216603187854,-0.4343216603187854,1,,0,frozen,replay,,0.0,1336.764389100019
283,endgames,movement_0071,a7a1,100.0,-100.0,200.0,0.07576568547998053,0.46774098391768426,-0.4126055773028461,-0.4126055773028461,1,,0,frozen,replay,,0.0,1338.7862500000047
284,endgames,movement_0073,h4g6,100.0,100.0,0.0,1.0,0.4943539347218,0.5322590160823157,0.5322590160823157,1,,1,frozen,replay,,0.0,1340.5051547000185
285,endgames,movement_0074,e4a1,100.0,-100.0,200.0,0.07576568547998053,0.473424522259709,-0.4185882492418195,-0.4185882492418195,1,,0,frozen,replay,,0.0,1342.5646375999786
286,endgames,movement_0081,f4a1,100.0,-100.0,200.0,0.07576568547998053,0.45354158042072257,-0.39765883677972846,-0.39765883677972846,1,,0,frozen,replay,,0.0,1344.744340299978
287,endgames,movement_0092,d6a1,100.0,-100.0,200.0,0.07576568547998053,0.4346527856736854,-0.37777589494074204,-0.37777589494074204,1,,0,frozen,replay,,0.0,1346.9581809999654
288,endgames,movement_0093,a4a1,100.0,100.0,0.0,1.0,0.4629201463900011,0.5653472143263145,0.5653472143263145,1,,1,frozen,replay,,0.0,1348.9828564999625
289,endgames,movement_0097,b8a1,100.0,-100.0,200.0,0.07576568547998053,0.4435624233445001,-0.3871544609100206,-0.3871544609100206,1,,0,frozen,replay,,0.0,1350.788866500021
290,endgames,movement_0107,a2a1,100.0,100.0,0.0,1.0,0.47138430217727506,0.5564375766554999,0.5564375766554999,1,,1,frozen,replay,,0.0,1352.9908585000085
291,endgames,movement_0108,c4a1,100.0,-100.0,200.0,0.07576568547998053,0.4516033713424103,-0.39561861669729453,-0.39561861669729453,1,,0,frozen,replay,,0.0,1354.2453557000263
