position_id,source_game_id,phase,ply,fen,side_to_move,move_uci,teacher_cp,teacher_target,is_best,legal_move_count
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,d1d2,0.0,0.0,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,d1e2,-3.0,-0.00749985937816399,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,a3a2,-36.0,-0.0897577847471601,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,a3a1,-43.0,-0.10708780630223659,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,c1f4,-43.0,-0.10708780630223659,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,e1f1,-58.0,-0.14399226586303726,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,c2c3,-118.0,-0.2867302913888035,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,g1f3,-140.0,-0.3363755443363322,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,e1d2,-187.0,-0.43617715036669963,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,e1e2,-276.0,-0.5979820004989412,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,d1f3,-289.0,-0.6184554723201562,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,c1g5,-401.0,-0.762642094367171,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,c1h6,-443.0,-0.8031769041052467,0,33
dev_source_006_offset_20,dev_source_006,late,20,rnb1kbn1/1p1qp1pr/p2p3p/5p2/PPp1P1P1/R2P3B/2P2P1P/1NBQK1NR w K - 3 11,white,a3b3,-490.0,-0.8411229016320433,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,d1h5,439.0,0.7995992196179786,1,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,h3f5,347.0,0.7001017166719224,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,e4f5,252.0,0.5580522155596244,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,g1f3,227.0,0.5135209012396211,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,e4d5,187.0,0.43617715036669963,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,d3c4,151.0,0.3605343933972969,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,g1e2,135.0,0.32524367434016505,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,h3g2,101.0,0.24726725659645202,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,e1f1,100.0,0.24491866240370913,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,d1d2,87.0,0.21413397614340715,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,a4a5,75.0,0.1853331999081395,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,b5a6,75.0,0.1853331999081395,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,d1e2,72.0,0.1780808681173302,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,d1f3,69.0,0.17080913825893015,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,c1e3,64.0,0.1586485042974989,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,a3c4,62.0,0.15377052226409266,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,c1b2,61.0,0.15132870208509885,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,g5h6,53.0,0.13173000579096333,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,c1d2,51.0,0.1268135725243873,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,h3f1,0.0,0.0,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,d3d4,-31.0,-0.07734521041301597,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,a3b1,-43.0,-0.10708780630223659,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,e1e2,-47.0,-0.11696222487632274,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,g5g6,-56.0,-0.13909244787845804,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,f2f4,-66.0,-0.1635187536836725,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,e1d2,-92.0,-0.22602835227867096,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,f2f3,-137.0,-0.32970746081194724,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,h3g4,-326.0,-0.6723392775532822,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,c3c4,-338.0,-0.6884483197525052,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,c1f4,-382.0,-0.7420382957075286,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,c3b3,-515.0,-0.8584703762877184,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,d1g4,-894.0,-0.9773644841978153,0,33
dev_source_006_offset_28,dev_source_006,late,28,rnb1kbnr/2q1p1p1/pp5p/1P1p1pP1/P1p1P3/N1RP3B/2P2P1P/2BQK1NR w K - 4 15,white,e4e5,-1095.0,-0.9916545124004341,0,33
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,f1g2,142.0,0.34080231961773716,1,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,f1b5,123.0,0.29816104848914665,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,e3e4,85.0,0.20935816942801874,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,g1h3,83.0,0.2045723537772613,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,h2h4,79.0,0.19497153165403217,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,d2d4,77.0,0.19015694773226804,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,d1f3,72.0,0.1780808681173302,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,d2d3,70.0,0.1732351578346601,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,f2f3,70.0,0.1732351578346601,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,b2b3,67.0,0.165950908402399,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,f1e2,67.0,0.165950908402399,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,a2a3,65.0,0.1610846096413192,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,d1e2,48.0,0.11942729853438588,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,g1f3,44.0,0.10955847021442953,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,b2b4,33.0,0.08231333630045613,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,c2c3,21.0,0.05245181874413747,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,b1c3,18.0,0.044969649583600245,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,a2a4,14.0,0.03498571533277944,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,g3g4,3.0,0.00749985937816399,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,d1h5,-7.0,-0.01749821376048069,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,h2h3,-8.0,-0.019997333759930933,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,f1d3,-10.0,-0.02499479296842069,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,d1g4,-13.0,-0.03248856212414491,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,b1a3,-18.0,-0.044969649583600245,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,c2c4,-18.0,-0.044969649583600245,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,f1h3,-35.0,-0.08727737447415772,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,g1e2,-36.0,-0.0897577847471601,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,e1e2,-110.0,-0.2682711820216014,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,f2f4,-379.0,-0.7386491539486121,0,30
dev_source_007_offset_04,dev_source_007,early,4,rnbqkbnr/p1pppp1p/8/1p4p1/8/4P1P1/PPPP1P1P/RNBQKBNR w KQkq - 0 3,white,f1c4,-795.0,-0.9631337199977803,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,g4f5,108.0,0.26362483547220333,1,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,a3b5,46.0,0.11449570919711116,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,f1g2,-1.0,-0.0024999947916796877,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,a3c4,-28.0,-0.06988589031642899,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,d1f3,-77.0,-0.19015694773226804,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,f1a6,-189.0,-0.4402170536009829,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,f1c4,-198.0,-0.458175844698613,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,a3b1,-199.0,-0.4601487679622376,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,h2h4,-211.0,-0.4834677598628625,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,e3e4,-250.0,-0.5545997223493823,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,g1h3,-264.0,-0.5783634130445058,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,b2b3,-271.0,-0.5898917298212704,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,d2d4,-275.0,-0.5963735554792423,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,g1f3,-279.0,-0.6027785302291144,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,f1e2,-281.0,-0.6059522288123076,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,a1b1,-287.0,-0.6153583568455542,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,a4a5,-320.0,-0.6640367702678489,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,f1d3,-325.0,-0.6709670742068736,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,f1b5,-326.0,-0.6723392775532822,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,d2d3,-331.0,-0.6791313403693489,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,d1e2,-338.0,-0.6884483197525052,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,h2h3,-340.0,-0.6910694698329306,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,g1e2,-344.0,-0.6962576726866815,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,f4g5,-354.0,-0.7089153421260694,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,c2c3,-409.0,-0.7708828415345883,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,f1h3,-409.0,-0.7708828415345883,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,a1a2,-430.0,-0.7913375537619973,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,c2c4,-485.0,-0.8374278407728539,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,e1f2,-509.0,-0.8544737824712498,0,30
dev_source_007_offset_12,dev_source_007,middle,12,r1bqkbnr/p1ppp3/n6p/5pp1/Pp3PP1/N3P3/1PPP3P/R1BQKBNR w KQkq - 0 7,white,e1e2,-644.0,-0.9231600289968692,0,30
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,h3g2,-199.0,-0.4601487679622376,1,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,g4f5,-226.0,-0.5116777981895941,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,e1g1,-276.0,-0.5979820004989412,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,a3c2,-278.0,-0.601184486302663,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,d1e2,-337.0,-0.6871309578805149,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,c3e2,-347.0,-0.7001017166719224,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,d1c2,-355.0,-0.7101567370243542,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,d1f3,-372.0,-0.7305938960959438,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,a3b5,-377.0,-0.7363687637736096,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,d2d4,-377.0,-0.7363687637736096,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,h1f1,-377.0,-0.7363687637736096,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,h1g1,-392.0,-0.753065904869552,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,e3e4,-394.0,-0.7552222263539022,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,c3b5,-428.0,-0.7894612209549805,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,f4g5,-431.0,-0.7922701689754607,0,31
dev_source_007_offset_20,dev_source_007,late,20,r1bqkbnr/p2np3/2pp3p/5pp1/PpP2PP1/N1N1P2B/1P1P3P/R1BQK2R w KQkq - 2 11,white,b2b3,-437.0,-0.797788791179091,0,31
