position_id,source_game_id,split,fen,side_to_move,move_uci,teacher_cp,teacher_target,is_best,legal_move_count
0,generated_0000,train,rnb1k1nr/1p1pbppp/p1p1pq2/6P1/3P4/4PP2/PPPN3P/R1BQKBNR b KQkq - 2 8,black,e6e5,-877.0,-0.9753810469886989,0,28
0,generated_0000,train,rnb1k1nr/1p1pbppp/p1p1pq2/6P1/3P4/4PP2/PPPN3P/R1BQKBNR b KQkq - 2 8,black,e7b4,-892.0,-0.9771395937470586,0,28
0,generated_0000,train,rnb1k1nr/1p1pbppp/p1p1pq2/6P1/3P4/4PP2/PPPN3P/R1BQKBNR b KQkq - 2 8,black,e7c5,-894.0,-0.9773644841978153,0,28
0,generated_0000,train,rnb1k1nr/1p1pbppp/p1p1pq2/6P1/3P4/4PP2/PPPN3P/R1BQKBNR b KQkq - 2 8,black,g7g6,-895.0,-0.9774761078852686,0,28
0,generated_0000,train,rnb1k1nr/1p1pbppp/p1p1pq2/6P1/3P4/4PP2/PPPN3P/R1BQKBNR b KQkq - 2 8,black,e7a3,-907.0,-0.9787738762076721,0,28
0,generated_0000,train,rnb1k1nr/1p1pbppp/p1p1pq2/6P1/3P4/4PP2/PPPN3P/R1BQKBNR b KQkq - 2 8,black,a8a7,-909.0,-0.97898286022194,0,28
0,generated_0000,train,rnb1k1nr/1p1pbppp/p1p1pq2/6P1/3P4/4PP2/PPPN3P/R1BQKBNR b KQkq - 2 8,black,e8f8,-912.0,-0.9792925249378165,0,28
0,generated_0000,train,rnb1k1nr/1p1pbppp/p1p1pq2/6P1/3P4/4PP2/PPPN3P/R1BQKBNR b KQkq - 2 8,black,f6f3,-970.0,-0.98446485984397,0,28
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,d4c6,96.0,0.23549574953849794,1,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,d4c2,-68.0,-0.16838104587081473,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,b4b5,-73.0,-0.1805005038603668,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,d4b3,-90.0,-0.221278467898444,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,d4b5,-136.0,-0.32747739480870536,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a1b1,-439.0,-0.7995992196179786,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,d4f5,-478.0,-0.8321231362048838,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a3b1,-492.0,-0.8425793256589296,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a3c2,-535.0,-0.8710704683248206,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,e2e3,-542.0,-0.8752282972400112,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,e2e4,-546.0,-0.877547674360184,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a3b5,-563.0,-0.886962068040758,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a4c6,-590.0,-0.9005269768828865,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,c1b2,-623.0,-0.9150145146730381,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a4d1,-639.0,-0.9212913684015296,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,g2g3,-664.0,-0.9302171829365263,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,h2h4,-673.0,-0.9331852212249364,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,d2d3,-675.0,-0.9338280432225917,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a3c4,-696.0,-0.9402266403927275,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a4c2,-701.0,-0.9416594000937984,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,c3c4,-717.0,-0.9460237850730043,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,e1f2,-719.0,-0.946546503188557,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,g2g4,-722.0,-0.9473213607494332,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a4b3,-730.0,-0.9493345935462565,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,h2h3,-745.0,-0.9529093018793192,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,e1d1,-746.0,-0.9531386646526594,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,f3f4,-771.0,-0.95853084482113,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,h1g1,-773.0,-0.9589349975863708,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a4b5,-810.0,-0.9657519333685445,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,d4e6,-822.0,-0.9677141892505896,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a4a6,-834.0,-0.9695657575826874,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a4a5,-882.0,-0.9759815913801452,0,33
1,generated_0000,train,r1bqkb1r/ppp3pp/2np1n2/4pp2/QP1N4/N1P2P2/P2PP1PP/R1B1KB1R w KQkq - 2 9,white,a4a7,-903.0,-0.9783497218413907,0,33
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,g4f5,743.0,0.9524472851171416,1,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,d2e1,-49.0,-0.12189090064943241,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,f3g5,-112.0,-0.27290508056313273,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,h2h3,-144.0,-0.3452140341355209,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,d2d1,-158.0,-0.3756626611656808,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,a4d1,-165.0,-0.39059333869513074,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,g4h5,-167.0,-0.39482222879176454,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,h1g1,-180.0,-0.42189900525000795,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,h2h4,-185.0,-0.4321195876314196,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,c3c4,-227.0,-0.5135209012396211,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,f3g1,-244.0,-0.5441270988535675,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,b1a3,-269.0,-0.5866219743251164,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,a4a3,-282.0,-0.6075318872684418,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,a2a3,-308.0,-0.6469294504417666,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,a4b4,-315.0,-0.6569904600491983,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,b2b4,-348.0,-0.7013741309383125,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,f3h4,-438.0,-0.7986958128717863,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,d4d5,-456.0,-0.814414093765686,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,f3e1,-458.0,-0.8160909001379913,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,a4c4,-474.0,-0.829021721130387,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,f3e5,-480.0,-0.8336546070121552,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,f1g2,-485.0,-0.8374278407728539,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,e2e3,-523.0,-0.8636414743963026,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,d2e3,-542.0,-0.8752282972400112,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,a4b3,-557.0,-0.883719698991578,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,b2b3,-586.0,-0.8986193501374987,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,e2e4,-663.0,-0.9298796587312388,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,a4b5,-827.0,-0.9684987733220671,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,f1h3,-857.0,-0.9728270272003616,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,a4c6,-858.0,-0.9729607207080607,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,a4a7,-860.0,-0.9732261643446705,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,a4a5,-882.0,-0.9759815913801452,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,a4a6,-883.0,-0.9760999521718934,0,34
2,generated_0000,train,rn1qkb1r/p3pp2/1ppp1n2/5bpp/Q2P2P1/2P2N2/PP1KPP1P/RNB2B1R w kq - 0 10,white,a4c2,-913.0,-0.9793947398556089,0,34
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,h3g5,210.0,0.481549798364308,1,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,d2d4,100.0,0.24491866240370913,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,d1f3,98.0,0.24021286468618025,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,b1c3,57.0,0.14154322378898346,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,f1e2,47.0,0.11696222487632274,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,d2d3,40.0,0.09966799462495582,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,f2f3,38.0,0.09471523628617855,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,h3g1,32.0,0.07982976911113136,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,b2c2,21.0,0.05245181874413747,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,f1d3,17.0,0.04247442993254818,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,g2g3,17.0,0.04247442993254818,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,b2a2,8.0,0.019997333759930933,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,f2f4,5.0,0.012499348999020865,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,b3b4,2.0,0.004999958333749996,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,d1c2,1.0,0.0024999947916796877,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,g2g4,-12.0,-0.029991003238820143,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,h1g1,-14.0,-0.03498571533277944,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,d1e2,-19.0,-0.04746430825312217,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,a3a4,-29.0,-0.07237324046358946,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,e3e4,-43.0,-0.10708780630223659,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,c4c5,-88.0,-0.21651806149302882,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,e1e2,-182.0,-0.42600032550456335,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,h3f4,-553.0,-0.8815098488354687,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,d1g4,-913.0,-0.9793947398556089,0,25
3,generated_0000,train,rn1qkb1r/2pp1p1p/bp3n2/p3p1p1/2P5/PP2P2N/1R1P1PPP/1NBQKB1R w Kkq - 4 10,white,d1h5,-921.0,-0.9801946828706257,0,25
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,f8g7,74.0,0.18291795686556014,1,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,a5c6,72.0,0.1780808681173302,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,g8f6,70.0,0.1732351578346601,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,d7d5,63.0,0.15621046576861825,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,e7e5,54.0,0.13418580993090867,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,g8h6,37.0,0.09223708209155926,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,c7c5,34.0,0.08479588154870199,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,d7d6,33.0,0.08231333630045613,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,f8h6,3.0,0.00749985937816399,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,b7b6,-7.0,-0.01749821376048069,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,b7b5,-8.0,-0.019997333759930933,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,c7c6,-13.0,-0.03248856212414491,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,a7a6,-26.0,-0.06490861277463751,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,a8b8,-49.0,-0.12189090064943241,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,e7e6,-59.0,-0.14643954535966971,0,22
4,generated_0000,train,r1bqkbnr/ppppp3/6p1/n6p/4Pp1P/1P6/P1PPKPPR/RNB1QBN1 b kq - 1 7,black,h8h7,-66.0,-0.1635187536836725,0,22
