epoch,loss,validation_loss,train_pair_accuracy,validation_pair_accuracy,train_top1_accuracy,validation_top1_accuracy
20,0.6931471805366161,0.6931471955967752,0.5702199661590525,0.26865671641791045,0.09523809523809523,0.0
21,0.6931471807213352,0.6931471870248488,0.38917089678510997,0.08955223880597014,0.14285714285714285,0.0
22,0.6931471803190534,0.6931471794229636,0.5245346869712352,0.44776119402985076,0.0,0.0
23,0.6931471801124737,0.6931471925676397,0.5194585448392555,0.2835820895522388,0.14285714285714285,0.0
24,0.6931471808553046,0.6931471894376459,0.5397631133671743,0.11940298507462686,0.14285714285714285,0.0
25,0.6931471804671496,0.6931471836885997,0.5042301184433164,0.5970149253731343,0.0,0.0
26,0.6931471797988502,0.6931471927553817,0.5076142131979695,0.1044776119402985,0.19047619047619047,0.0
27,0.6931471801811384,0.6931471847568499,0.48392554991539766,0.4925373134328358,0.09523809523809523,0.0
28,0.6931471799364037,0.6931471856672163,0.5668358714043993,0.23880597014925373,0.047619047619047616,0.0
29,0.6931471798090636,0.6931471922651367,0.5008460236886633,0.07462686567164178,0.14285714285714285,0.0
30,0.6931471797068449,0.6931471852883833,0.5465313028764806,0.31343283582089554,0.09523809523809523,0.0
31,0.6931471801845325,0.6931471876343286,0.4602368866328257,0.08955223880597014,0.047619047619047616,0.0
32,0.6931471797255344,0.6931471850718803,0.5363790186125211,0.208955223880597,0.09523809523809523,0.0
33,0.693147179818275,0.6931471944856751,0.5228426395939086,0.208955223880597,0.14285714285714285,0.0
34,0.6931471801635932,0.6931471854580138,0.5177664974619289,0.417910447761194,0.0,0.0
35,0.6931471798556241,0.6931471832366736,0.5076142131979695,0.3880597014925373,0.09523809523809523,0.0
36,0.6931471801397932,0.6931471992291038,0.5583756345177665,0.05970149253731343,0.14285714285714285,0.0
37,0.6931471802023211,0.6931471792522943,0.4754653130287648,0.835820895522388,0.09523809523809523,0.0
38,0.6931471798696747,0.693147190844428,0.5516074450084603,0.07462686567164178,0.09523809523809523,0.0
39,0.6931471797506541,0.6931471895655066,0.5093062605752962,0.31343283582089554,0.09523809523809523,0.0
40,0.6931471801060505,0.693147184860004,0.4890016920473773,0.40298507462686567,0.14285714285714285,0.0
41,0.6931471800805654,0.6931471883540892,0.5211505922165821,0.31343283582089554,0.09523809523809523,0.0
42,0.6931471800180343,0.6931471828977295,0.5109983079526227,0.417910447761194,0.14285714285714285,0.0
43,0.6931471805026932,0.6931471929064167,0.49746192893401014,0.1791044776119403,0.09523809523809523,0.0
44,0.6931471798752689,0.6931471879395339,0.5499153976311336,0.22388059701492538,0.047619047619047616,0.0
45,0.6931471802807148,0.6931471838092885,0.5076142131979695,0.44776119402985076,0.09523809523809523,0.0
46,0.6931471800866811,0.6931471916658191,0.5803722504230119,0.208955223880597,0.047619047619047616,0.0
47,0.6931471804763012,0.6931471838833707,0.560067681895093,0.47761194029850745,0.14285714285714285,0.0
48,0.6931471802236935,0.6931471912207324,0.4703891708967851,0.13432835820895522,0.09523809523809523,0.0
49,0.6931471807980527,0.6931471885618499,0.45685279187817257,0.11940298507462686,0.09523809523809523,0.0
50,0.6931471812514947,0.6931471854588732,0.4500846023688663,0.5223880597014925,0.047619047619047616,0.0
51,0.6931471803332887,0.6931471956908715,0.55668358714044,0.11940298507462686,0.09523809523809523,0.0
52,0.6931471800171092,0.6931471847810735,0.5245346869712352,0.3283582089552239,0.09523809523809523,0.0
53,0.6931471808165006,0.6931471903261123,0.49746192893401014,0.1044776119402985,0.09523809523809523,0.0
54,0.6931471805989555,0.6931471864847566,0.4856175972927242,0.2835820895522388,0.047619047619047616,0.0
55,0.6931471800477375,0.6931471899275291,0.49915397631133673,0.1044776119402985,0.09523809523809523,0.0
56,0.6931471802344054,0.6931471851459848,0.5956006768189509,0.2835820895522388,0.09523809523809523,0.0
57,0.6931471806291906,0.6931471891129756,0.5211505922165821,0.08955223880597014,0.14285714285714285,0.0
58,0.6931471799133793,0.6931471839153833,0.48223350253807107,0.5223880597014925,0.09523809523809523,0.0
59,0.6931471798150087,0.6931471927775742,0.5736040609137056,0.11940298507462686,0.09523809523809523,0.0
60,0.6931471800908109,0.6931471805308365,0.45685279187817257,0.5373134328358209,0.09523809523809523,0.0
61,0.6931471799341034,0.6931471934771419,0.5465313028764806,0.11940298507462686,0.09523809523809523,0.0
62,0.6931471801985832,0.6931471840774885,0.505922165820643,0.40298507462686567,0.09523809523809523,0.0
63,0.6931471801852003,0.6931471886864696,0.5160744500846024,0.5373134328358209,0.047619047619047616,0.0
64,0.6931471801166598,0.6931471882777153,0.49746192893401014,0.2835820895522388,0.09523809523809523,0.0
65,0.6931471798691086,0.6931471889211597,0.560067681895093,0.19402985074626866,0.09523809523809523,0.0
66,0.6931471813584155,0.6931471838137889,0.4077834179357022,0.40298507462686567,0.0,0.0
67,0.6931471804660717,0.6931471906863038,0.560067681895093,0.08955223880597014,0.09523809523809523,0.0
68,0.6931471803864229,0.6931471840522879,0.45346869712351945,0.22388059701492538,0.047619047619047616,0.0
69,0.6931471798835439,0.6931471949505503,0.5245346869712352,0.08955223880597014,0.14285714285714285,0.0
70,0.6931471798270767,0.6931471854533527,0.5008460236886633,0.2835820895522388,0.047619047619047616,0.0
71,0.6931471801115868,0.693147185104228,0.5194585448392555,0.2537313432835821,0.09523809523809523,0.0
72,0.6931471804847179,0.6931471923141272,0.5414551607445008,0.16417910447761194,0.14285714285714285,0.0
73,0.6931471807997678,0.6931471814427416,0.4467005076142132,0.47761194029850745,0.09523809523809523,0.0
74,0.6931471801876722,0.6931471884276719,0.5313028764805414,0.2537313432835821,0.19047619047619047,0.0
75,0.6931471803814956,0.6931471845339624,0.5194585448392555,0.29850746268656714,0.09523809523809523,0.0
76,0.693147180295755,0.6931471897880422,0.49238578680203043,0.6119402985074627,0.09523809523809523,0.0
77,0.6931471801008804,0.6931471902979921,0.5076142131979695,0.26865671641791045,0.09523809523809523,0.0
78,0.693147180322977,0.6931471836929307,0.5143824027072758,0.13432835820895522,0.09523809523809523,0.0
79,0.6931471802618736,0.6931471908309363,0.5211505922165821,0.16417910447761194,0.09523809523809523,0.0
80,0.6931471809550412,0.6931471880211889,0.5109983079526227,0.22388059701492538,0.09523809523809523,0.0
81,0.6931471801567226,0.6931471875807209,0.5397631133671743,0.43283582089552236,0.14285714285714285,0.0
82,0.6931471799958615,0.6931471895482572,0.5211505922165821,0.1044776119402985,0.09523809523809523,0.0
83,0.6931471798262558,0.6931471853213808,0.5245346869712352,0.22388059701492538,0.19047619047619047,0.0
84,0.6931471800823632,0.6931471876513118,0.49238578680203043,0.208955223880597,0.09523809523809523,0.0
85,0.6931471803356588,0.6931471841426592,0.4805414551607445,0.07462686567164178,0.14285714285714285,0.0
86,0.6931471803776108,0.6931471908764057,0.49915397631133673,0.19402985074626866,0.047619047619047616,0.0
87,0.6931471805090811,0.6931471890304881,0.5143824027072758,0.16417910447761194,0.09523809523809523,0.0
88,0.6931471806542924,0.6931471906631267,0.5177664974619289,0.08955223880597014,0.09523809523809523,0.0
89,0.6931471800134537,0.6931471832317079,0.5109983079526227,0.34328358208955223,0.09523809523809523,0.0
90,0.6931471803757764,0.6931471922509611,0.5194585448392555,0.14925373134328357,0.047619047619047616,0.0
91,0.693147180751866,0.693147179103221,0.3840947546531303,0.7313432835820896,0.047619047619047616,0.0
92,0.6931471812263986,0.6931472009462905,0.5076142131979695,0.08955223880597014,0.09523809523809523,0.0
93,0.6931471809418192,0.6931471816289203,0.43824027072758037,0.4925373134328358,0.047619047619047616,0.0
94,0.6931471814205618,0.6931471962117675,0.5194585448392555,0.22388059701492538,0.0,0.0
95,0.6931471808552256,0.693147183620357,0.49238578680203043,0.2835820895522388,0.14285714285714285,0.0
96,0.693147181011377,0.6931471946600389,0.4873096446700508,0.1044776119402985,0.047619047619047616,0.0
97,0.693147180503638,0.6931471876117697,0.5109983079526227,0.2835820895522388,0.09523809523809523,0.0
98,0.6931471805819344,0.693147186979761,0.5363790186125211,0.4626865671641791,0.09523809523809523,0.0
99,0.6931471801053068,0.6931471850758951,0.37225042301184436,0.43283582089552236,0.09523809523809523,0.0
100,0.6931471799229701,0.6931471874169605,0.5076142131979695,0.1044776119402985,0.09523809523809523,0.0
