epoch,loss,validation_loss,train_pair_accuracy,validation_pair_accuracy,train_top1_accuracy,validation_top1_accuracy
76,0.6926107707117916,0.6938068038498788,0.7733927434754934,0.5247252747252747,0.1346153846153846,0.15384615384615385
77,0.6926106550335209,0.6938170329754422,0.7657542966263526,0.5384615384615384,0.1346153846153846,0.15384615384615385
78,0.6926095652276529,0.6938422590351666,0.7689369828134945,0.5302197802197802,0.1346153846153846,0.15384615384615385
79,0.6926096870683714,0.6938984535064159,0.7670273711012094,0.5357142857142857,0.11538461538461539,0.15384615384615385
80,0.6926103588312751,0.6939278891231015,0.772756206238065,0.521978021978022,0.15384615384615385,0.15384615384615385
81,0.6926103439509342,0.6938772413678808,0.7683004455760662,0.521978021978022,0.11538461538461539,0.15384615384615385
82,0.6926091775035627,0.6938836693907527,0.7657542966263526,0.5247252747252747,0.1346153846153846,0.15384615384615385
83,0.6926092412983829,0.6938906003677338,0.7670273711012094,0.5302197802197802,0.11538461538461539,0.15384615384615385
84,0.6926093104769023,0.6938697585712137,0.7683004455760662,0.532967032967033,0.1346153846153846,0.15384615384615385
85,0.6926097283990825,0.6938161532328396,0.7689369828134945,0.5439560439560439,0.1346153846153846,0.15384615384615385
86,0.6926097014603343,0.6937981354509029,0.7670273711012094,0.5412087912087912,0.11538461538461539,0.15384615384615385
87,0.6926097229085323,0.6938168945662809,0.7644812221514958,0.5357142857142857,0.11538461538461539,0.15384615384615385
88,0.6926099596754568,0.6937699669198157,0.766390833863781,0.5412087912087912,0.11538461538461539,0.15384615384615385
89,0.6926092008551884,0.6937639738316268,0.7670273711012094,0.532967032967033,0.11538461538461539,0.15384615384615385
90,0.6926093185377994,0.6937885054642768,0.7670273711012094,0.5357142857142857,0.11538461538461539,0.15384615384615385
91,0.6926102667211859,0.6938238787952944,0.7689369828134945,0.5164835164835165,0.11538461538461539,0.15384615384615385
92,0.6926109216600667,0.6938464684119472,0.7689369828134945,0.5274725274725275,0.11538461538461539,0.15384615384615385
93,0.6926105003829017,0.6938240855526981,0.766390833863781,0.5384615384615384,0.11538461538461539,0.15384615384615385
94,0.6926085676055984,0.6938492684607507,0.7670273711012094,0.5192307692307693,0.11538461538461539,0.15384615384615385
95,0.69260936283039,0.6938676113472716,0.7644812221514958,0.5302197802197802,0.1346153846153846,0.15384615384615385
96,0.6926108474077496,0.6938325927296152,0.7676639083386378,0.5357142857142857,0.15384615384615385,0.15384615384615385
97,0.6926116540848074,0.6937927781523308,0.7702100572883513,0.5494505494505495,0.15384615384615385,0.15384615384615385
98,0.6926127762781064,0.69377103807273,0.7695735200509229,0.5631868131868132,0.11538461538461539,0.15384615384615385
99,0.6926117820188992,0.6938018884185867,0.7689369828134945,0.532967032967033,0.09615384615384616,0.15384615384615385
100,0.692611686229309,0.6938502443367437,0.7651177593889242,0.5054945054945055,0.07692307692307693,0.07692307692307693
101,0.6926104081526686,0.6938337683899615,0.7670273711012094,0.521978021978022,0.1346153846153846,0.07692307692307693
102,0.6926109335837467,0.6938253165346967,0.7683004455760662,0.5027472527472527,0.11538461538461539,0.07692307692307693
103,0.6926112115904424,0.6938040759176253,0.7689369828134945,0.5137362637362637,0.07692307692307693,0.07692307692307693
104,0.6926126265278543,0.6937741573686547,0.766390833863781,0.5494505494505495,0.07692307692307693,0.07692307692307693
105,0.6926120371359683,0.6937920143450181,0.7651177593889242,0.5439560439560439,0.11538461538461539,0.07692307692307693
106,0.6926109612210036,0.6938362393474122,0.7695735200509229,0.532967032967033,0.11538461538461539,0.07692307692307693
107,0.692610756438831,0.6938560168819595,0.7676639083386378,0.5274725274725275,0.1346153846153846,0.15384615384615385
108,0.6926104694201088,0.6938732325105054,0.7683004455760662,0.5384615384615384,0.1346153846153846,0.15384615384615385
109,0.6926091474144939,0.693894573724854,0.7676639083386378,0.5357142857142857,0.1346153846153846,0.15384615384615385
110,0.6926095032773681,0.693885242365905,0.7676639083386378,0.532967032967033,0.11538461538461539,0.15384615384615385
111,0.6926108039391858,0.6938613087389779,0.7651177593889242,0.5384615384615384,0.11538461538461539,0.15384615384615385
112,0.6926104538593081,0.6938917813287573,0.7651177593889242,0.5192307692307693,0.11538461538461539,0.15384615384615385
113,0.6926116402450639,0.693894052030437,0.7657542966263526,0.5137362637362637,0.1346153846153846,0.15384615384615385
114,0.6926114954386652,0.6938349697017056,0.7651177593889242,0.5137362637362637,0.1346153846153846,0.15384615384615385
115,0.6926112360379135,0.6937892406417744,0.7638446849140674,0.5302197802197802,0.1346153846153846,0.15384615384615385
116,0.6926107109975361,0.693789561049603,0.7676639083386378,0.5302197802197802,0.11538461538461539,0.15384615384615385
117,0.6926106803501829,0.6937743485344021,0.7708465945257797,0.5302197802197802,0.1346153846153846,0.15384615384615385
118,0.6926123821514276,0.6937506506202955,0.7683004455760662,0.521978021978022,0.1346153846153846,0.15384615384615385
119,0.692612236592301,0.6937494785651129,0.7695735200509229,0.532967032967033,0.15384615384615385,0.15384615384615385
120,0.692613373572057,0.6937541436431119,0.7683004455760662,0.5357142857142857,0.15384615384615385,0.15384615384615385
121,0.6926129692446651,0.6937714517748257,0.7714831317632082,0.5384615384615384,0.15384615384615385,0.23076923076923078
122,0.6926128336093502,0.6937972482882684,0.766390833863781,0.5384615384615384,0.11538461538461539,0.15384615384615385
123,0.6926135399598604,0.6938060110264831,0.7625716104392107,0.5357142857142857,0.11538461538461539,0.15384615384615385
124,0.6926130210324982,0.69379882997958,0.7644812221514958,0.5357142857142857,0.11538461538461539,0.15384615384615385
125,0.6926128222320083,0.6938020218781729,0.7683004455760662,0.532967032967033,0.11538461538461539,0.15384615384615385
126,0.6926133851998801,0.693788786570723,0.7676639083386378,0.5164835164835165,0.11538461538461539,0.15384615384615385
127,0.6926117196693621,0.6937716972347383,0.7657542966263526,0.5439560439560439,0.11538461538461539,0.15384615384615385
128,0.6926133134344883,0.6938249696678048,0.7689369828134945,0.5164835164835165,0.1346153846153846,0.15384615384615385
129,0.6926126618726608,0.6938550333042294,0.7683004455760662,0.5082417582417582,0.09615384615384616,0.15384615384615385
130,0.6926125396446999,0.6938175929548315,0.7676639083386378,0.5274725274725275,0.1346153846153846,0.15384615384615385
131,0.6926121772148859,0.6938322407253076,0.766390833863781,0.5274725274725275,0.11538461538461539,0.15384615384615385
132,0.6926116408948513,0.6938434868992986,0.7651177593889242,0.5302197802197802,0.11538461538461539,0.15384615384615385
133,0.6926106068767457,0.6938406462705775,0.7657542966263526,0.5384615384615384,0.11538461538461539,0.15384615384615385
134,0.6926099814605162,0.6938279058302341,0.766390833863781,0.5247252747252747,0.11538461538461539,0.15384615384615385
135,0.692610027102223,0.693842644249177,0.766390833863781,0.5192307692307693,0.11538461538461539,0.07692307692307693
136,0.692612811603624,0.6938936816486335,0.766390833863781,0.5137362637362637,0.07692307692307693,0.07692307692307693
137,0.692611111755988,0.6938833114199843,0.7683004455760662,0.5137362637362637,0.11538461538461539,0.07692307692307693
138,0.6926105326255906,0.6938615012097953,0.7670273711012094,0.5247252747252747,0.11538461538461539,0.07692307692307693
139,0.6926092401001618,0.6938464740705572,0.766390833863781,0.5274725274725275,0.11538461538461539,0.15384615384615385
140,0.6926096058425377,0.6938399465724634,0.766390833863781,0.5274725274725275,0.1346153846153846,0.15384615384615385
141,0.6926093029743081,0.6938244489172645,0.7714831317632082,0.5054945054945055,0.1346153846153846,0.15384615384615385
142,0.6926107231467181,0.6938251856005614,0.772756206238065,0.5302197802197802,0.15384615384615385,0.15384615384615385
143,0.6926095223792638,0.693869761307264,0.7708465945257797,0.5302197802197802,0.15384615384615385,0.15384615384615385
144,0.6926092784543648,0.6938625516608268,0.7644812221514958,0.5302197802197802,0.11538461538461539,0.15384615384615385
145,0.6926092374990442,0.6938618776157678,0.7625716104392107,0.5384615384615384,0.11538461538461539,0.15384615384615385
146,0.6926116473626479,0.69392758090787,0.7644812221514958,0.5247252747252747,0.11538461538461539,0.15384615384615385
147,0.6926121405125936,0.6938935410297968,0.7651177593889242,0.5467032967032966,0.11538461538461539,0.15384615384615385
148,0.6926101871408256,0.6938661975268247,0.7689369828134945,0.5357142857142857,0.1346153846153846,0.15384615384615385
149,0.6926088908241553,0.6938631320653492,0.7676639083386378,0.532967032967033,0.1346153846153846,0.15384615384615385
150,0.6926112161402402,0.6938925376152086,0.7683004455760662,0.5302197802197802,0.1346153846153846,0.15384615384615385
151,0.6926111328602848,0.6939044557596643,0.7695735200509229,0.5054945054945055,0.15384615384615385,0.15384615384615385
152,0.692610287316342,0.6938555662591981,0.7676639083386378,0.521978021978022,0.15384615384615385,0.15384615384615385
153,0.6926115475597041,0.6938169578252977,0.7683004455760662,0.5467032967032966,0.1346153846153846,0.15384615384615385
154,0.6926092958894574,0.6938363773312819,0.7683004455760662,0.5357142857142857,0.11538461538461539,0.15384615384615385
155,0.6926086263720412,0.6938454497442212,0.7651177593889242,0.5302197802197802,0.11538461538461539,0.15384615384615385
156,0.6926114210869969,0.6938497166657706,0.7632081476766391,0.5082417582417582,0.11538461538461539,0.15384615384615385
157,0.692610939030482,0.693846491018558,0.7670273711012094,0.510989010989011,0.11538461538461539,0.15384615384615385
158,0.6926099658299201,0.6938012647930856,0.7695735200509229,0.5384615384615384,0.1346153846153846,0.15384615384615385
159,0.6926119750334497,0.693834932534006,0.7676639083386378,0.5164835164835165,0.09615384615384616,0.07692307692307693
160,0.6926132208436211,0.6938535568939265,0.7625716104392107,0.5192307692307693,0.07692307692307693,0.07692307692307693
161,0.6926129291424638,0.6938595026954638,0.7670273711012094,0.5274725274725275,0.1346153846153846,0.07692307692307693
162,0.6926119043611507,0.6939256604430444,0.7676639083386378,0.5137362637362637,0.1346153846153846,0.07692307692307693
163,0.6926127269290151,0.6939676197617308,0.766390833863781,0.5,0.07692307692307693,0.07692307692307693
164,0.6926127629247532,0.6939958082572243,0.7683004455760662,0.5027472527472527,0.1346153846153846,0.07692307692307693
165,0.692611916295764,0.6940005550678386,0.766390833863781,0.5164835164835165,0.1346153846153846,0.15384615384615385
166,0.6926112953297803,0.6939517973552848,0.7657542966263526,0.5302197802197802,0.1346153846153846,0.15384615384615385
167,0.6926118177915308,0.6939011349194244,0.7670273711012094,0.5604395604395604,0.15384615384615385,0.15384615384615385
168,0.6926103323003363,0.6939142411091991,0.7676639083386378,0.5302197802197802,0.11538461538461539,0.15384615384615385
169,0.6926103971930763,0.6938995767014451,0.7657542966263526,0.5357142857142857,0.11538461538461539,0.15384615384615385
170,0.6926099888085312,0.6938752986598536,0.766390833863781,0.532967032967033,0.1346153846153846,0.15384615384615385
171,0.6926117552031306,0.693849899939601,0.7676639083386378,0.5274725274725275,0.1346153846153846,0.15384615384615385
172,0.6926109004063701,0.693832219698532,0.766390833863781,0.5439560439560439,0.11538461538461539,0.15384615384615385
173,0.6926121641643135,0.6938253832588238,0.766390833863781,0.5494505494505495,0.11538461538461539,0.15384615384615385
174,0.6926110525939425,0.6938305800623311,0.7638446849140674,0.5412087912087912,0.1346153846153846,0.15384615384615385
175,0.6926116175578834,0.6939040605640084,0.766390833863781,0.5027472527472527,0.1346153846153846,0.15384615384615385
176,0.692611013736794,0.69394883883416,0.7676639083386378,0.5082417582417582,0.1346153846153846,0.15384615384615385
177,0.6926104180434326,0.6939218250115065,0.7670273711012094,0.5247252747252747,0.11538461538461539,0.15384615384615385
178,0.6926143203031524,0.6938606097082933,0.7702100572883513,0.5824175824175825,0.09615384615384616,0.23076923076923078
179,0.6926134822240324,0.6938482315891984,0.7714831317632082,0.5741758241758241,0.1346153846153846,0.23076923076923078
180,0.6926111629872355,0.6938660068587661,0.7683004455760662,0.5439560439560439,0.1346153846153846,0.15384615384615385
181,0.6926115671744368,0.6938590800704048,0.7702100572883513,0.5164835164835165,0.15384615384615385,0.15384615384615385
182,0.6926117245491774,0.69383168970259,0.7683004455760662,0.521978021978022,0.1346153846153846,0.15384615384615385
183,0.6926152153438526,0.6938650657685977,0.7721196690006366,0.5137362637362637,0.15384615384615385,0.15384615384615385
184,0.6926140607283455,0.6938422096845199,0.7689369828134945,0.5274725274725275,0.11538461538461539,0.15384615384615385
185,0.6926155247399207,0.6938030254664472,0.7721196690006366,0.5686813186813187,0.1346153846153846,0.23076923076923078
186,0.6926121869740126,0.6938742729821362,0.7733927434754934,0.532967032967033,0.11538461538461539,0.23076923076923078
187,0.6926121179375563,0.6938742925017719,0.7689369828134945,0.5384615384615384,0.1346153846153846,0.23076923076923078
188,0.692612391754167,0.6939167737053732,0.7670273711012094,0.5357142857142857,0.1346153846153846,0.15384615384615385
189,0.6926115603451984,0.6938944064237272,0.7638446849140674,0.5467032967032966,0.11538461538461539,0.15384615384615385
190,0.6926097662388019,0.6938892826488074,0.766390833863781,0.5384615384615384,0.11538461538461539,0.15384615384615385
191,0.6926100841249883,0.6938312742846461,0.7644812221514958,0.5686813186813187,0.11538461538461539,0.15384615384615385
192,0.6926086733510718,0.6938539458501762,0.7689369828134945,0.532967032967033,0.11538461538461539,0.15384615384615385
193,0.6926100093694126,0.6938960393378026,0.7670273711012094,0.5247252747252747,0.11538461538461539,0.15384615384615385
194,0.6926098162754162,0.6938989670581084,0.7695735200509229,0.5027472527472527,0.11538461538461539,0.15384615384615385
195,0.6926084944774459,0.6938674742667967,0.7657542966263526,0.521978021978022,0.11538461538461539,0.15384615384615385
196,0.6926098702024113,0.6938506913232454,0.7651177593889242,0.5274725274725275,0.11538461538461539,0.15384615384615385
197,0.6926098936302074,0.6938414155906873,0.7695735200509229,0.521978021978022,0.1346153846153846,0.15384615384615385
198,0.6926105876186117,0.693834536803753,0.772756206238065,0.532967032967033,0.1346153846153846,0.15384615384615385
199,0.692611177434884,0.6938085688705248,0.7740292807129217,0.5412087912087912,0.1346153846153846,0.15384615384615385
200,0.6926114810550211,0.6937964584029652,0.7695735200509229,0.5494505494505495,0.1346153846153846,0.15384615384615385
