step,stage,position_id,selected_move,cp_best,cp_move,regret_cp,raw_signal,running_signal_mean,centered_advantage,applied_advantage,mate_flag,mate_distance,selected_is_teacher_best,control,pass_kind,eligibility_mean_abs,rms_log_ratio,elapsed_s
115,movement,movement_0115,h6a1,100.0,-100.0,200.0,0.07576568547998053,0.33984189898542616,-0.27797496158467966,-0.27797496158467966,1,,0,reward_aversive,curriculum,1.177997355498315e-05,0.05943804506323351,1049.8844226000365
116,movement,movement_0116,a3a1,100.0,-100.0,200.0,0.07576568547998053,0.32663808831015384,-0.26407621350544563,-0.26407621350544563,1,,0,reward_aversive,curriculum,7.229720561519235e-06,0.05895693804847992,1051.9231297000078
117,movement,movement_0117,c5a1,100.0,-100.0,200.0,0.07576568547998053,0.31409446816864517,-0.2508724028301733,-0.2508724028301733,1,,0,reward_aversive,curriculum,7.21002634648667e-06,0.058734629799864796,1054.0273694000207
118,movement,movement_0118,h2a1,100.0,-100.0,200.0,0.07576568547998053,0.3021780290342119,-0.23832878268866464,-0.23832878268866464,1,,0,reward_aversive,curriculum,4.905931627786991e-06,0.0586074218162815,1056.0045364999678
119,movement,movement_0119,f6a1,100.0,-100.0,200.0,0.07576568547998053,0.2908574118565003,-0.2264123435542314,-0.2264123435542314,1,,0,reward_aversive,curriculum,1.0442880951383645e-05,0.05844865104723867,1057.8760819999734
120,movement,movement_0120,d5a1,100.0,-100.0,200.0,0.07576568547998053,0.2801028255376743,-0.2150917263765198,-0.2150917263765198,1,,0,reward_aversive,curriculum,1.536173491600262e-05,0.05744783668366171,1059.2888164999895
121,movement,movement_0121,g7e8,100.0,100.0,0.0,1.0,0.31609768426079055,0.7198971744623257,0.7198971744623257,1,,1,reward_aversive,curriculum,1.3295654390201126e-05,0.061257416431297375,1061.2409427999519
122,movement,movement_0122,d4a1,100.0,100.0,0.0,1.0,0.350292800047751,0.6839023157392095,0.6839023157392095,1,,1,reward_aversive,curriculum,1.3777133908686789e-05,0.06442701782218269,1063.4037757000187
123,movement,movement_0123,g2a1,100.0,-100.0,200.0,0.07576568547998053,0.33656644431936245,-0.27452711456777046,-0.27452711456777046,1,,0,reward_aversive,curriculum,1.0979249068406896e-05,0.06246177362733507,1065.4622727000387
124,movement,movement_0124,c5a1,100.0,-100.0,200.0,0.07576568547998053,0.3235264063773933,-0.2608007588393819,-0.2608007588393819,1,,0,reward_aversive,curriculum,1.0604669846606648e-05,0.060923850826146646,1067.3934275000356
125,movement,movement_0125,g6a1,100.0,-100.0,200.0,0.07576568547998053,0.3111383703325227,-0.2477607208974128,-0.2477607208974128,1,,0,reward_aversive,curriculum,1.4123272697985427e-05,0.059578487897809236,1069.664553300012
126,movement,movement_0126,f5a1,100.0,-100.0,200.0,0.07576568547998053,0.29936973608989553,-0.23537268485254215,-0.23537268485254215,1,,0,reward_aversive,curriculum,7.830664574107813e-06,0.05957563526829677,1070.8834742000327
127,movement,movement_0127,b7a1,100.0,-100.0,200.0,0.07576568547998053,0.28818953355939975,-0.223604050609915,-0.223604050609915,1,,0,reward_aversive,curriculum,5.7407476056595995e-06,0.05943632985218642,1072.535258000018
128,movement,movement_0128,f7b3,100.0,100.0,0.0,1.0,0.32378005688142975,0.7118104664406002,0.7118104664406002,1,,1,reward_aversive,curriculum,8.050013092718476e-06,0.06086007435126089,1074.4827818999765
129,movement,movement_0129,b6b3,100.0,100.0,0.0,1.0,0.35759105403735825,0.6762199431185703,0.6762199431185703,1,,1,reward_aversive,curriculum,6.837811039370631e-06,0.06323141649228735,1076.7731403999496
130,movement,movement_0130,c7a1,100.0,-100.0,200.0,0.07576568547998053,0.34349978560948935,-0.2818253685573777,-0.2818253685573777,1,,0,reward_aversive,curriculum,8.925273812910473e-06,0.062299266785717296,1078.7994683999568
131,movement,movement_0131,g2f2,100.0,100.0,0.0,1.0,0.37632479632901483,0.6565002143905107,0.6565002143905107,1,,1,reward_aversive,curriculum,9.05267989468757e-06,0.0647245532641597,1080.952109499951
132,movement,movement_0132,e2a1,100.0,-100.0,200.0,0.07576568547998053,0.3612968407865631,-0.3005591108490343,-0.3005591108490343,1,,0,reward_aversive,curriculum,7.89284567024176e-06,0.06296485281366354,1082.3240935000358
133,movement,movement_0133,c8a1,100.0,-100.0,200.0,0.07576568547998053,0.34702028302123394,-0.2855311553065826,-0.2855311553065826,1,,0,reward_aversive,curriculum,1.3547407594109366e-05,0.061416986747487315,1084.4171119999373
134,movement,movement_0134,b8a1,100.0,-100.0,200.0,0.07576568547998053,0.33345755314417125,-0.2712545975412534,-0.2712545975412534,1,,0,reward_aversive,curriculum,1.375753797369547e-05,0.060201570770736124,1086.4340384999523
135,movement,movement_0135,d3b3,100.0,100.0,0.0,1.0,0.36678467548696264,0.6665424468558288,0.6665424468558288,1,,1,reward_aversive,curriculum,1.2227096252191357e-05,0.0640484698815463,1088.4513246000279
136,movement,movement_0136,f7b3,100.0,100.0,0.0,1.0,0.3984454417126145,0.6332153245130374,0.6332153245130374,1,,1,reward_aversive,curriculum,1.146082765464947e-05,0.067968739222331,1090.3807123999577
137,movement,movement_0137,c5a1,100.0,-100.0,200.0,0.07576568547998053,0.38231145390098276,-0.32267975623263395,-0.32267975623263395,1,,0,reward_aversive,curriculum,1.0670733170665144e-05,0.06590369692025488,1092.6622392999707
138,movement,movement_0138,g3a1,100.0,-100.0,200.0,0.07576568547998053,0.3669841654799326,-0.30654576842100223,-0.30654576842100223,1,,0,reward_aversive,curriculum,5.767032092912728e-06,0.06500404718874589,1093.9069969999837
139,movement,movement_0139,b4c6,100.0,100.0,0.0,1.0,0.39863495720593595,0.6330158345200674,0.6330158345200674,1,,1,reward_aversive,curriculum,5.873370980420308e-06,0.06743739230292642,1095.855899099959
140,movement,movement_0140,h5g4,100.0,100.0,0.0,1.0,0.4287032093456391,0.601365042794064,0.601365042794064,1,,1,reward_aversive,curriculum,1.1300207746188472e-05,0.06929211078259914,1097.7545128000202
141,movement,movement_0141,d7a1,100.0,-100.0,200.0,0.07576568547998053,0.4110563331523561,-0.3529375238656586,-0.3529375238656586,1,,0,reward_aversive,curriculum,1.2561029438053189e-05,0.06897416341386642,1099.9894249000354
142,movement,movement_0142,d7c6,100.0,100.0,0.0,1.0,0.4405035164947383,0.5889436668476439,0.5889436668476439,1,,1,reward_aversive,curriculum,1.107689086034016e-05,0.06995906689602666,1101.9591293999692
143,movement,movement_0143,a3d1,100.0,-100.0,200.0,0.07576568547998053,0.42226662494400036,-0.36473783101475776,-0.36473783101475776,1,,0,reward_aversive,curriculum,1.0848369256219807e-05,0.06881942473173899,1103.841202700045
144,endgames,endgames_0000,h3b3,724.0,711.0,13.0,0.9350228757517102,0.4479044374843858,0.5127562508077098,0.5127562508077098,1,,0,reward_aversive,curriculum,1.3610273147998291e-05,0.07016893873043673,1164.1763088000007
145,endgames,endgames_0001,e2d1,99994.0,99990.0,4.0,0.9800006666400011,0.4745092489421665,0.5320962291556153,0.5320962291556153,1,10.0,0,reward_aversive,curriculum,7.39615153804349e-06,0.07042586859444615,1165.2645994999912
146,endgames,endgames_0002,c4b3,607.0,598.0,9.0,0.9550075922125807,0.49853416610568724,0.4804983432704142,0.4804983432704142,1,,0,reward_aversive,curriculum,1.0316154576410193e-05,0.07096502105922743,1166.4195908999536
147,endgames,endgames_0003,c8c2,99992.0,99992.0,0.0,1.0,0.5236074578004029,0.5014658338943128,0.5014658338943128,1,8.0,1,reward_aversive,curriculum,1.7054062358076717e-05,0.07232845434669392,1167.5822009999538
148,endgames,endgames_0004,c4b3,572.0,572.0,0.0,1.0,0.5474270849103827,0.47639254219959715,0.47639254219959715,1,,1,reward_aversive,curriculum,7.877342228252147e-06,0.07308360950441141,1168.6347106000176
149,endgames,endgames_0005,b6b3,412.0,409.0,3.0,0.985000281243672,0.5693057447270471,0.4375731963332893,0.4375731963332893,1,,0,reward_aversive,curriculum,1.0057324547952602e-05,0.0737759405634323,1169.7928483999567
150,endgames,endgames_0006,d8c7,617.0,617.0,0.0,1.0,0.5908404574906948,0.4306942552729529,0.4306942552729529,1,,1,reward_aversive,curriculum,1.0424119253490835e-05,0.07467787426853706,1170.8332653000252
151,endgames,endgames_0007,c6c2,439.0,380.0,59.0,0.7071209092806605,0.5966544800801931,0.11628045178996571,0.11628045178996571,1,,0,reward_aversive,curriculum,1.049915256878155e-05,0.07487229935866793,1171.9362488000188
152,endgames,endgames_0008,a8a7,588.0,585.0,3.0,0.985000281243672,0.6160717701383669,0.38834580116347894,0.38834580116347894,1,,0,reward_aversive,curriculum,9.807455922962696e-06,0.0750798994395617,1173.1917314999737
153,endgames,endgames_0009,b4b3,396.0,394.0,2.0,0.9900000833325,0.6347681857980736,0.3739283131941331,0.3739283131941331,1,,0,reward_aversive,curriculum,1.2928158326953926e-05,0.0754506072189614,1174.4278418000322
154,endgames,endgames_0010,f6g6,548.0,541.0,7.0,0.9650035724790387,0.6512799551321219,0.3302353866809651,0.3302353866809651,1,,0,reward_aversive,curriculum,1.9244122193285134e-05,0.07665789144955495,1175.6138810999691
155,endgames,endgames_0011,a6a1,649.0,646.0,3.0,0.985000281243672,0.6679659714376993,0.3337203261115501,0.3337203261115501,1,,0,reward_aversive,curriculum,1.2377624535146674e-05,0.07734946581084011,1176.7085354999872
156,endgames,endgames_0012,b1a1,450.0,8.0,442.0,-0.6045757072873226,0.6043388875014482,-1.2725416787250219,-1.2725416787250219,1,,0,reward_aversive,curriculum,1.6993380629507654e-05,0.0754595774217651,1177.834053699975
157,endgames,endgames_0013,f3f2,674.0,661.0,13.0,0.9350228757517102,0.6208730869139613,0.330683988250262,0.330683988250262,1,,0,reward_aversive,curriculum,1.1257533289812273e-05,0.07646580935781301,1178.972247699974
158,endgames,endgames_0014,c6c7,-3.0,-6.0,3.0,0.985000281243672,0.6390794466304468,0.36412719432971075,0.36412719432971075,1,,0,reward_aversive,curriculum,1.2473828738420734e-05,0.07768407775341046,1180.031301900046
159,endgames,endgames_0015,h4g4,85.0,85.0,0.0,1.0,0.6571254742989244,0.3609205533695532,0.3609205533695532,1,,1,reward_aversive,curriculum,1.3538734421554218e-05,0.07830083985500016,1181.1692256999668
160,endgames,endgames_0016,a3b3,621.0,612.0,9.0,0.9550075922125807,0.6720195801946072,0.29788211791365626,0.29788211791365626,1,,0,reward_aversive,curriculum,1.3082652815673461e-05,0.07893803938694385,1182.3918383000419
161,endgames,endgames_0017,d8e8,430.0,412.0,18.0,0.9100607008327996,0.6839216362265168,0.23804112063819238,0.23804112063819238,1,,0,reward_aversive,curriculum,5.618106052240291e-06,0.0790543636499931,1183.455468500033
162,endgames,endgames_0018,h8g7,648.0,648.0,0.0,1.0,0.699725554415191,0.3160783637734832,0.3160783637734832,1,,1,reward_aversive,curriculum,1.5596171119882252e-05,0.07948552712097665,1184.4697415999835
163,endgames,endgames_0019,f5c2,670.0,629.0,41.0,0.7957149227706322,0.704525022832963,0.09598936835544114,0.09598936835544114,1,,0,reward_aversive,curriculum,1.5464654267982084e-05,0.07954810880296555,1185.552392499987
164,endgames,endgames_0020,a2a1,99993.0,99991.0,2.0,0.9900000833325,0.7187987758579398,0.28547506049953697,0.28547506049953697,1,9.0,0,reward_aversive,curriculum,1.0555267570229666e-05,0.07969673103437323,1186.6370048000244
165,endgames,endgames_0021,h7g6,162.0,162.0,0.0,1.0,0.7328588370650428,0.28120122414206017,0.28120122414206017,1,,1,reward_aversive,curriculum,9.295713495319913e-06,0.07989860931358636,1187.7397650999483
166,endgames,endgames_0022,f5a5,3408.0,615.0,2793.0,-0.9999965554128465,0.6462160674411483,-1.7328553924778893,-1.7328553924778893,1,,0,reward_aversive,curriculum,1.3373451329810112e-05,0.07749737065157915,1188.9962868000148
167,endgames,endgames_0023,c2b3,467.0,407.0,60.0,0.7022299327533641,0.6490167607067591,0.05601386531221575,0.05601386531221575,1,,0,reward_aversive,curriculum,7.956580967367814e-06,0.07763551265157903,1190.0731190999504
168,endgames,endgames_0024,e6d5,700.0,690.0,10.0,0.9500104140631587,0.664066443374579,0.3009936533563996,0.3009936533563996,1,,0,reward_aversive,curriculum,1.810219270088677e-05,0.07837570624295019,1191.1334141000407
169,endgames,endgames_0025,e3b3,401.0,374.0,27.0,0.8652046582683968,0.6741233541192698,0.20113821489381778,0.20113821489381778,1,,0,reward_aversive,curriculum,1.7640662999259193e-05,0.07881019368981267,1192.2383087000344
170,endgames,endgames_0026,h4g4,611.0,611.0,0.0,1.0,0.6904171864133063,0.3258766458807302,0.3258766458807302,1,,1,reward_aversive,curriculum,1.4651975711369273e-05,0.07989738980503358,1193.3555014999583
171,endgames,endgames_0027,c5c6,99997.0,99997.0,0.0,1.0,0.7058963270926409,0.3095828135866937,0.3095828135866937,1,3.0,1,reward_aversive,curriculum,6.935596468313015e-06,0.08074372744988877,1194.4858296000166
172,endgames,endgames_0028,c7c6,577.0,577.0,0.0,1.0,0.7206015107380089,0.29410367290735906,0.29410367290735906,1,,1,reward_aversive,curriculum,7.733653929305474e-06,0.0810983380725711,1195.6624014000408
173,endgames,endgames_0029,a3a4,-2.0,-7.0,5.0,0.9750013020019582,0.7333215003012064,0.2543997912639493,0.2543997912639493,1,,0,reward_aversive,curriculum,7.175442797483567e-06,0.08169164135401749,1196.9821401999798
174,endgames,endgames_0030,a6a1,378.0,354.0,24.0,0.880143792941713,0.7406626149332316,0.1468222926405066,0.1468222926405066,1,,0,reward_aversive,curriculum,1.5308875948553536e-05,0.08191383457081414,1197.9960092999972
175,endgames,endgames_0031,g3f2,81.0,79.0,2.0,0.9900000833325,0.753129488353195,0.2493374683992684,0.2493374683992684,1,,0,reward_aversive,curriculum,1.279327525072968e-05,0.08235003574234998,1199.079663099954
176,endgames,endgames_0032,e5e6,396.0,396.0,0.0,1.0,0.7654730139355354,0.24687051164680496,0.24687051164680496,1,,1,reward_aversive,curriculum,9.28622982067041e-06,0.0826551709644358,1200.101130599971
177,endgames,endgames_0033,c1b2,412.0,124.0,288.0,-0.23381860575413005,0.715508432951052,-0.9992916196896654,-0.9992916196896654,1,,0,reward_aversive,curriculum,1.686010213522279e-05,0.08049897891169581,1201.2513045000378
178,endgames,endgames_0034,b8a7,640.0,587.0,53.0,0.7365399884180733,0.716560010724403,0.02103155546702129,0.02103155546702129,1,,0,reward_aversive,curriculum,6.25189156985103e-06,0.0805332888603137,1202.309098699945
179,endgames,endgames_0035,b6b3,677.0,677.0,0.0,1.0,0.7307320101881829,0.283439989275597,0.283439989275597,1,,1,reward_aversive,curriculum,1.6578068015436768e-05,0.08147029404459462,1203.4790716000134
180,endgames,endgames_0036,d2b2,627.0,559.0,68.0,0.6632379082583706,0.7273573050916922,-0.06749410192981231,-0.06749410192981231,1,,0,reward_aversive,curriculum,1.0141233116544553e-05,0.08126211108167793,1204.6903201999376
181,endgames,endgames_0037,d4b4,435.0,419.0,16.0,0.9200426393776728,0.7369915718059912,0.19268533428598067,0.19268533428598067,1,,0,reward_aversive,curriculum,1.0425307582200497e-05,0.08166387938979003,1205.7020753000397
182,endgames,endgames_0038,d2d1,496.0,49.0,447.0,-0.6133951562336359,0.6694722354040098,-1.3503867280396271,-1.3503867280396271,1,,0,reward_aversive,curriculum,1.4132585539045315e-05,0.0801398025382583,1206.7290873000165
183,endgames,endgames_0039,a3a1,638.0,638.0,0.0,1.0,0.6859986236338094,0.3305277645959902,0.3305277645959902,1,,1,reward_aversive,curriculum,8.694501575621647e-06,0.08032149275858745,1207.8530651000328
184,endgames,endgames_0040,c4b4,419.0,-8.0,427.0,-0.5770349657160083,0.6228469441663185,-1.2630335893498177,-1.2630335893498177,1,,0,reward_aversive,curriculum,1.3363846762996352e-05,0.08012755779667792,1208.9273812000174
185,endgames,endgames_0041,g8h8,526.0,496.0,30.0,0.8502806186250018,0.6342186278892525,0.22743367445868334,0.22743367445868334,1,,0,reward_aversive,curriculum,7.49567472113074e-06,0.08034844151564131,1210.006714600022
186,endgames,endgames_0042,h2g1,537.0,537.0,0.0,1.0,0.6525076964947899,0.36578137211074746,0.36578137211074746,1,,1,reward_aversive,curriculum,1.1570874168968313e-05,0.08084015577407601,1211.2383060000138
187,endgames,endgames_0043,g1a1,660.0,643.0,17.0,0.9150511401349036,0.6656348686767956,0.2625434436401137,0.2625434436401137,1,,0,reward_aversive,curriculum,1.1252492296611933e-05,0.08116287137773243,1212.4250657999655
188,endgames,endgames_0044,b5b4,61.0,-1.0,62.0,0.6924589554718147,0.6669760730165465,0.02682408679501913,0.02682408679501913,1,,0,reward_aversive,curriculum,1.0012602982807406e-05,0.08121413712259855,1213.450656699948
189,endgames,endgames_0045,e6c6,365.0,-63.0,428.0,-0.578922441909961,0.604681147270221,-1.2458985149265076,-1.2458985149265076,1,,0,reward_aversive,curriculum,9.029162200323091e-06,0.08026490716585026,1214.5136244000169
190,endgames,endgames_0046,d3c2,0.0,0.0,0.0,1.0,0.62444708990671,0.39531885272977896,0.39531885272977896,1,,1,reward_aversive,curriculum,9.467972248877079e-06,0.08101382863117759,1215.6030424999772
191,endgames,endgames_0047,b2b3,660.0,647.0,13.0,0.9350228757517102,0.63997587919896,0.3105757858450001,0.3105757858450001,1,,0,reward_aversive,curriculum,6.9841358332526314e-06,0.08197506985512135,1216.6809735000134
192,endgames,endgames_0048,a4a1,413.0,409.0,4.0,0.9800006666400011,0.6569771185710122,0.34002478744104103,0.34002478744104103,1,,0,reward_aversive,curriculum,1.3234680013167877e-05,0.08242304343063023,1217.8254458999727
193,endgames,endgames_0049,f3f2,647.0,511.0,136.0,0.3450452103825893,0.6413805231615909,-0.31193190818842287,-0.31193190818842287,1,,0,reward_aversive,curriculum,1.3071988018509396e-05,0.08138576786952173,1219.1435412999708
194,endgames,endgames_0050,d4d5,99996.0,725.0,99271.0,-1.0,0.5593114970035112,-1.6413805231615908,-1.6413805231615908,1,,0,reward_aversive,curriculum,6.194219442952678e-06,0.08211360321842232,1220.2296445999527
195,endgames,endgames_0051,g2b2,609.0,5.0,604.0,-0.8138781019410741,0.4906520170562819,-1.3731895989445855,-1.3731895989445855,1,,0,reward_aversive,curriculum,9.862891262268909e-06,0.08382853294611277,1221.2752116000047
196,endgames,endgames_0052,e7e6,624.0,602.0,22.0,0.8901107826216251,0.5106249553345491,0.3994587655653432,0.3994587655653432,1,,0,reward_aversive,curriculum,7.4882436084191055e-06,0.08415401819577038,1222.2913769000443
197,endgames,endgames_0053,d5b3,99995.0,-9.0,100004.0,-1.0,0.4350937075678216,-1.5106249553345492,-1.5106249553345492,1,,0,reward_aversive,curriculum,9.484847445080001e-06,0.08470521973002887,1223.3485133999493
198,endgames,endgames_0054,f6c6,826.0,826.0,0.0,1.0,0.4633390221894305,0.5649062924321784,0.5649062924321784,1,,1,reward_aversive,curriculum,1.3767963305874932e-05,0.08563430958923361,1224.5654760999605
199,endgames,endgames_0055,d5c6,635.0,616.0,19.0,0.9050713834937556,0.48542564025464674,0.4417323613043251,0.4417323613043251,1,,0,reward_aversive,curriculum,1.0777852513746122e-05,0.08545286406544582,1225.6753653000342
200,endgames,endgames_0056,a6a7,578.0,577.0,1.0,0.9950000104166407,0.5109043587627464,0.5095743701619939,0.5095743701619939,1,,0,reward_aversive,curriculum,1.6271186084882845e-05,0.08629668499678324,1226.909933499992
201,endgames,endgames_0057,d2d1,99997.0,99994.0,3.0,0.985000281243672,0.5346091548867926,0.4740959224809256,0.4740959224809256,1,6.0,0,reward_aversive,curriculum,1.1672038313002933e-05,0.08696413941182853,1228.0661732000299
202,endgames,endgames_0058,e8d8,682.0,640.0,42.0,0.7907683617026989,0.5474171152275878,0.2561592068159063,0.2561592068159063,1,,0,reward_aversive,curriculum,1.6566227910764023e-05,0.0875766194525265,1229.143576500006
203,endgames,endgames_0059,e5e6,467.0,467.0,0.0,1.0,0.5700462594662085,0.45258288477241215,0.45258288477241215,1,,1,reward_aversive,curriculum,9.673644300218104e-06,0.08789920706718114,1230.1728358999826
204,endgames,endgames_0060,f7f6,689.0,689.0,0.0,1.0,0.5915439464928981,0.42995374053379154,0.42995374053379154,1,,1,reward_aversive,curriculum,1.1322899450755671e-05,0.08865099005912803,1231.2794043000322
205,endgames,endgames_0061,a4b4,99996.0,99996.0,0.0,1.0,0.6119667491682532,0.4084560535071019,0.4084560535071019,1,4.0,1,reward_aversive,curriculum,7.423773881396828e-06,0.08918591162594655,1232.3684951999458
206,endgames,endgames_0062,c3b3,414.0,393.0,21.0,0.8950963625117251,0.6261232298354268,0.28312961334347186,0.28312961334347186,1,,0,reward_aversive,curriculum,1.6082696476914234e-05,0.08990827298198925,1233.5727004000219
207,endgames,endgames_0063,c6c2,384.0,-24.0,408.0,-0.5397330718178008,0.5678304147527654,-1.1658563016532275,-1.1658563016532275,1,,0,reward_aversive,curriculum,1.0760739315406674e-05,0.08947755768644458,1234.7096757999389
208,endgames,endgames_0064,g2f1,628.0,628.0,0.0,1.0,0.5894388940151272,0.4321695852472346,0.4321695852472346,1,,1,reward_aversive,curriculum,8.160411822047431e-06,0.09043700253909798,1235.7918465000112
209,endgames,endgames_0065,c4b3,645.0,645.0,0.0,1.0,0.6099669493143708,0.41056110598487283,0.41056110598487283,1,,1,reward_aversive,curriculum,1.1615890245305535e-05,0.09074571343415634,1236.8037781999446
210,endgames,endgames_0066,c5c6,42.0,42.0,0.0,1.0,0.6294686018486523,0.3900330506856292,0.3900330506856292,1,,1,reward_aversive,curriculum,7.669121423466678e-06,0.09116970057827035,1237.8407748000463
211,endgames,endgames_0067,a6a1,99997.0,99996.0,1.0,0.9950000104166407,0.6477451722770516,0.3655314085679884,0.3655314085679884,1,4.0,0,reward_aversive,curriculum,1.1695465704122756e-05,0.09217442200481207,1238.9183205999434
212,endgames,endgames_0068,b1b3,419.0,419.0,0.0,1.0,0.6653579136631991,0.35225482772294836,0.35225482772294836,1,,1,reward_aversive,curriculum,9.63554946049118e-06,0.09248339028416099,1240.0349800999975
213,endgames,endgames_0069,b4b3,659.0,655.0,4.0,0.9800006666400011,0.6810900513120391,0.314642752976802,0.314642752976802,1,,0,reward_aversive,curriculum,1.2895852837978763e-05,0.09342606984655605,1241.3009232999757
214,endgames,endgames_0070,b6a7,402.0,364.0,38.0,0.8105695274276429,0.6875640251178193,0.12947947611560373,0.12947947611560373,1,,0,reward_aversive,curriculum,1.0269079920013684e-05,0.09347970698618806,1242.5095713000046
215,endgames,endgames_0071,d3b3,617.0,602.0,15.0,0.9250351364858591,0.6994375806862213,0.23747111136803978,0.23747111136803978,1,,0,reward_aversive,curriculum,7.466028697457102e-06,0.09376454112827247,1243.7463428999763
216,endgames,endgames_0072,b1a1,441.0,419.0,22.0,0.8901107826216251,0.7089712407829915,0.19067320193540382,0.19067320193540382,1,,0,reward_aversive,curriculum,1.3547976899314173e-05,0.0938821816899693,1245.0155725999502
217,endgames,endgames_0073,e7e6,17.0,12.0,5.0,0.9750013020019582,0.7222727438439398,0.2660300612189668,0.2660300612189668,1,,0,reward_aversive,curriculum,7.385908236236968e-06,0.09416877237198183,1246.0947160000214
218,endgames,endgames_0074,a1b2,543.0,529.0,14.0,0.9300285693344411,0.7326605351184647,0.2077558254905013,0.2077558254905013,1,,0,reward_aversive,curriculum,1.6320185824275685e-05,0.09439745616348455,1247.1958907999797
219,endgames,endgames_0075,b1a1,435.0,398.0,37.0,0.8155258358168815,0.7368038001533855,0.0828653006984168,0.0828653006984168,1,,0,reward_aversive,curriculum,1.4163003815059259e-05,0.09438714703518561,1248.3892113999464
220,endgames,endgames_0076,h7g6,642.0,0.0,642.0,-0.8448354621590559,0.6577218370377633,-1.5816392623124416,-1.5816392623124416,1,,0,reward_aversive,curriculum,9.426353842745304e-06,0.09326797247258134,1249.5412277999567
221,endgames,endgames_0077,e8c6,655.0,619.0,36.0,0.8204844305056798,0.6658599667111591,0.16276259346791644,0.16276259346791644,1,,0,reward_aversive,curriculum,1.798085660509535e-05,0.0937153871809206,1250.5625061000464
222,endgames,endgames_0078,a2a1,401.0,378.0,23.0,0.8851265721942415,0.6768232969853132,0.2192666054830824,0.2192666054830824,1,,0,reward_aversive,curriculum,9.987447963094109e-06,0.0937930082696579,1251.6456458000466
223,endgames,endgames_0079,a4b3,36.0,36.0,0.0,1.0,0.6929821321360475,0.3231767030146868,0.3231767030146868,1,,1,reward_aversive,curriculum,1.3496449553925935e-05,0.09470192452282813,1252.9228652999736
224,endgames,endgames_0080,d3c2,99997.0,703.0,99294.0,-1.0,0.6083330255292451,-1.6929821321360476,-1.6929821321360476,1,,0,reward_aversive,curriculum,1.205612688071353e-05,0.09417263196016475,1254.0392653000308
225,endgames,endgames_0081,c4b3,383.0,365.0,18.0,0.9100607008327996,0.6234194092944227,0.3017276753035545,0.3017276753035545,1,,0,reward_aversive,curriculum,2.0842647164949564e-05,0.09467077360565831,1255.088762099971
226,endgames,endgames_0082,d3d2,553.0,58.0,495.0,-0.6894821497740464,0.5577743313409993,-1.3129015590684692,-1.3129015590684692,1,,0,reward_aversive,curriculum,1.5183427742527864e-05,0.09519825892061955,1256.4106613999465
227,endgames,endgames_0083,a1a6,384.0,358.0,26.0,0.870182774450725,0.5733947534964856,0.3124084431097257,0.3124084431097257,1,,0,reward_aversive,curriculum,5.606325679803025e-06,0.0952410181667422,1257.505891500041
228,endgames,endgames_0084,f6e6,645.0,645.0,0.0,1.0,0.5947250158216614,0.4266052465035144,0.4266052465035144,1,,1,reward_aversive,curriculum,1.2681835608116354e-05,0.09658432998856124,1258.5971491000382
229,endgames,endgames_0085,a3b3,425.0,424.0,1.0,0.9950000104166407,0.6147387655514103,0.4002749945949793,0.4002749945949793,1,,0,reward_aversive,curriculum,1.5321331628855993e-05,0.09745791008925196,1259.822636500001
230,endgames,endgames_0086,e1d1,99992.0,729.0,99263.0,-1.0,0.5340018272738397,-1.6147387655514103,-1.6147387655514103,1,,0,reward_aversive,curriculum,8.163615701006595e-06,0.09795931543947914,1261.1595327999676
231,endgames,endgames_0087,a1a6,99996.0,739.0,99257.0,-1.0,0.4573017359101477,-1.5340018272738396,-1.5340018272738396,1,,0,reward_aversive,curriculum,1.6118172683402036e-05,0.09706304725005355,1262.3064379999414
232,endgames,endgames_0088,b5b3,394.0,394.0,0.0,1.0,0.4844366491146403,0.5426982640898523,0.5426982640898523,1,,1,reward_aversive,curriculum,1.216041050877172e-05,0.09681085502154252,1263.5575227999361
233,endgames,endgames_0089,a6a7,636.0,611.0,25.0,0.875162506504975,0.503972941984157,0.39072585739033466,0.39072585739033466,1,,0,reward_aversive,curriculum,1.1531146678762994e-05,0.09792168522598059,1264.7246222000103
234,endgames,endgames_0090,d3c2,653.0,591.0,62.0,0.6924589554718147,0.5133972426585398,0.1884860134876577,0.1884860134876577,1,,0,reward_aversive,curriculum,7.899682562149225e-06,0.09755022782252942,1265.767112600035
235,endgames,endgames_0091,c6c2,475.0,472.0,3.0,0.985000281243672,0.5369773945877965,0.4716030385851322,0.4716030385851322,1,,0,reward_aversive,curriculum,1.0407803598802755e-05,0.09866371677105616,1266.7902561000083
236,endgames,endgames_0092,f3f2,576.0,545.0,31.0,0.8453095791739681,0.552394003817105,0.3083321845861716,0.3083321845861716,1,,0,reward_aversive,curriculum,1.0394556313644755e-05,0.09905576868094863,1267.8019985000137
237,endgames,endgames_0093,c3b3,677.0,650.0,27.0,0.8652046582683968,0.5680345365396696,0.31281065445129175,0.31281065445129175,1,,0,reward_aversive,curriculum,1.2870119590404225e-05,0.09967950976226572,1268.8423053999431
238,endgames,endgames_0094,a7a6,384.0,373.0,11.0,0.9450138603905803,0.5868835027322151,0.3769793238509107,0.3769793238509107,1,,0,reward_aversive,curriculum,7.846112393998814e-06,0.09976473711809529,1269.8945877000224
