position_id,source_game_id,phase,ply,fen,side_to_move,variant,depth,legal_move_count,teacher_best_move,predicted_move,selected_teacher_cp,teacher_best_cp,regret_cp,teacher_best_agreement,top3_teacher_agreement,selected_teacher_rank,fly_rank_of_teacher_best,score_margin,score_dispersion,spearman_rank_correlation,kendall_rank_correlation,recurrent_passes,latency_s,trajectory_latency_s,stockfish_eval_loss_cp,post_eval_included
opening_000_offset_20,opening_000,late,28,2rqkb1r/1b3pp1/n1pp1n2/pp2p2p/P7/2PPPB2/1P2NPPP/RNBQ2KR w k - 2 15,white,transmitter_sign_shuffle,16,29,a4b5,f3h5,-689.0,96.0,785.0,0,0,27,15,4.032626748085022e-06,0.0021465500211768126,-0.3133390835443595,-0.18988917024790328,464,28.293701700051315,103.41249739995692,869.0,1
opening_000_offset_20,opening_000,late,28,2rqkb1r/1b3pp1/n1pp1n2/pp2p2p/P7/2PPPB2/1P2NPPP/RNBQ2KR w k - 2 15,white,transmitter_sign_shuffle,32,29,a4b5,f3h5,-689.0,96.0,785.0,0,0,27,15,4.032626748085022e-06,0.0021467648822866077,-0.3133390835443595,-0.18988917024790328,928,56.33762150001712,103.41249739995692,869.0,1
opening_000_offset_20,opening_000,late,28,2rqkb1r/1b3pp1/n1pp1n2/pp2p2p/P7/2PPPB2/1P2NPPP/RNBQ2KR w k - 2 15,white,transmitter_sign_shuffle,64,29,a4b5,f3h5,-689.0,96.0,785.0,0,0,27,15,4.023313522338867e-06,0.0021474257361306535,-0.3044709962742361,-0.184956984007698,1856,103.18286459997762,103.41249739995692,869.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,transmitter_sign_shuffle,1,36,a4b5,h2h4,-85.0,229.0,314.0,0,0,8,30,0.0,0.0,,,36,1.201035700039938,123.32961889996659,404.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,transmitter_sign_shuffle,2,36,a4b5,f3h5,-218.0,229.0,447.0,0,0,13,14,0.0,0.001584721122709886,-0.17865543931748715,-0.12402812768401354,72,2.457061600056477,123.32961889996659,494.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,transmitter_sign_shuffle,4,36,a4b5,f3h5,-218.0,229.0,447.0,0,0,13,16,1.11432746052742e-05,0.002084448887812862,-0.04864864864864865,-0.050793650793650794,144,6.485129300039262,123.32961889996659,381.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,transmitter_sign_shuffle,8,36,a4b5,f3h5,-218.0,229.0,447.0,0,0,13,19,4.799105226993561e-06,0.0020852144122891895,-0.049163449163449176,-0.04444444444444445,288,13.558868700056337,123.32961889996659,430.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,transmitter_sign_shuffle,16,36,a4b5,f3h5,-218.0,229.0,447.0,0,0,13,19,4.032626748085022e-06,0.002085466117819393,-0.049678249678249686,-0.04761904761904763,576,28.586268500075676,123.32961889996659,466.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,transmitter_sign_shuffle,32,36,a4b5,f3h5,-218.0,229.0,447.0,0,0,13,19,4.02890145778656e-06,0.0020856832589930025,-0.049163449163449176,-0.04444444444444445,1152,61.45538540009875,123.32961889996659,471.0,1
opening_000_offset_24,opening_000,late,32,2rqkb1r/1b2npp1/n1pp4/pp2p2p/P2N4/N1PPPB2/1P3PPP/R1BQ2KR w k - 6 17,white,transmitter_sign_shuffle,64,36,a4b5,f3h5,-218.0,229.0,447.0,0,0,13,19,4.014000296592712e-06,0.002086334428363424,-0.03268983268983269,-0.031746031746031744,2304,122.96835820004344,123.32961889996659,393.0,1
