game_index,ply,fen,fly_color,last_move,last_actor,white_cp,white_mate,fly_cp,fly_mate,analysis_depth,analyzed_at_utc
0,13,1rbqkbnr/1pppn1pp/p4p2/4p3/PP3P2/2P1P2P/3P2P1/RNBQKBNR b KQk - 0 7,white,h2h3,fly,-34,,-34,,18,2026-09-13T20:35:07+00:00
0,14,1rbqkbnr/1ppp2pp/p4p2/4pn2/PP3P2/2P1P2P/3P2P1/RNBQKBNR w KQk - 1 8,white,e7f5,minic,-36,,-36,,18,2026-09-13T20:35:11+00:00
0,15,1rbqkbnr/1ppp2pp/p4p2/4pn2/PP3P2/2PBP2P/3P2P1/RNBQK1NR b KQk - 2 8,white,f1d3,fly,-187,,-187,,18,2026-09-13T20:35:13+00:00
0,16,1rbqkbnr/1p1p2pp/p4p2/2p1pn2/PP3P2/2PBP2P/3P2P1/RNBQK1NR w KQk - 0 9,white,c7c5,minic,717,,717,,18,2026-09-13T20:35:15+00:00
0,17,1rbqkbnr/1p1p2pp/p4p2/2p1pB2/PP3P2/2P1P2P/3P2P1/RNBQK1NR b KQk - 0 9,white,d3f5,fly,637,,637,,18,2026-09-13T20:35:25+00:00
0,18,1rbqkbnr/1p1p2p1/p4p2/2p1pB1p/PP3P2/2P1P2P/3P2P1/RNBQK1NR w KQk - 0 10,white,h7h5,minic,916,,916,,18,2026-09-13T20:35:26+00:00
0,19,1rbqkbnr/1p1p2p1/p4p2/2p1pB1p/PP3P2/2P1P2P/3PN1P1/RNBQK2R b KQk - 1 10,white,g1e2,fly,771,,771,,18,2026-09-13T20:35:28+00:00
0,20,1rbqkbnr/1p1p2p1/p4p2/4pB1p/PPp2P2/2P1P2P/3PN1P1/RNBQK2R w KQk - 0 11,white,c5c4,minic,877,,877,,18,2026-09-13T20:35:30+00:00
0,21,1rbqkbnr/1p1p2p1/p4p2/4pB1p/PPp2P2/2P1P1NP/3P2P1/RNBQK2R b KQk - 1 11,white,e2g3,fly,593,,593,,18,2026-09-13T20:35:37+00:00
0,22,1rbqkbnr/3p2p1/p4p2/1p2pB1p/PPp2P2/2P1P1NP/3P2P1/RNBQK2R w KQk - 0 12,white,b7b5,minic,891,,891,,18,2026-09-13T20:35:39+00:00
0,23,1rbqkbnr/3p2p1/p4p2/Pp2pB1p/1Pp2P2/2P1P1NP/3P2P1/RNBQK2R b KQk - 0 12,white,a4a5,fly,510,,510,,18,2026-09-13T20:35:51+00:00
0,24,1rbqk1nr/3p2p1/p4p2/Ppb1pB1p/1Pp2P2/2P1P1NP/3P2P1/RNBQK2R w KQk - 1 13,white,f8c5,minic,923,,923,,18,2026-09-13T20:35:54+00:00
0,25,1rbqk1nr/3p2p1/p4p2/Ppb1pB1p/1Pp2P1P/2P1P1N1/3P2P1/RNBQK2R b KQk - 0 13,white,h3h4,fly,549,,549,,18,2026-09-13T20:36:00+00:00
0,26,1rbqk1nr/3p2p1/p4p2/Pp2pB1p/1bp2P1P/2P1P1N1/3P2P1/RNBQK2R w KQk - 0 14,white,c5b4,minic,837,,837,,18,2026-09-13T20:36:02+00:00
0,27,1rbqk1nr/3p2pB/p4p2/Pp2p2p/1bp2P1P/2P1P1N1/3P2P1/RNBQK2R b KQk - 1 14,white,f5h7,fly,434,,434,,18,2026-09-13T20:36:13+00:00
0,28,r1bqk1nr/3p2pB/p4p2/Pp2p2p/1bp2P1P/2P1P1N1/3P2P1/RNBQK2R w KQk - 2 15,white,b8a8,minic,793,,793,,18,2026-09-13T20:36:15+00:00
0,29,r1bqk1nr/3p2pB/p4p2/Pp2p2Q/1bp2P1P/2P1P1N1/3P2P1/RNB1K2R b KQk - 0 15,white,d1h5,fly,785,,785,,18,2026-09-13T20:36:15+00:00
0,30,r1bqk1nr/3p3B/p4pp1/Pp2p2Q/1bp2P1P/2P1P1N1/3P2P1/RNB1K2R w KQk - 0 16,white,g7g6,minic,1200,,1200,,18,2026-09-13T20:36:17+00:00
0,31,r1bqk1nr/3p3B/p4pp1/Pp2p2Q/1bp2P1P/2P1P1N1/3P2P1/RNB2RK1 b k - 1 16,white,e1g1,fly,-376,,-376,,18,2026-09-13T20:36:22+00:00
0,32,r1bq2nr/3p1k1B/p4pp1/Pp2p2Q/1bp2P1P/2P1P1N1/3P2P1/RNB2RK1 w - - 2 17,white,e8f7,minic,1168,,1168,,18,2026-09-13T20:36:25+00:00
0,33,r1bq2nr/3p1k1B/p4pp1/Pp2p1Q1/1bp2P1P/2P1P1N1/3P2P1/RNB2RK1 b - - 3 17,white,h5g5,fly,-541,,-541,,18,2026-09-13T20:36:34+00:00
0,34,r1bq2nr/3p1k1B/p4pp1/Pp4Q1/1bp1pP1P/2P1P1N1/3P2P1/RNB2RK1 w - - 0 18,white,e5e4,minic,940,,940,,18,2026-09-13T20:36:35+00:00
0,35,r1bq2nr/3p1k1B/p4pp1/Pp4Q1/Rbp1pP1P/2P1P1N1/3P2P1/1NB2RK1 b - - 1 18,white,a1a4,fly,-387,,-387,,18,2026-09-13T20:36:40+00:00
0,36,r1bq3r/3pnk1B/p4pp1/Pp4Q1/Rbp1pP1P/2P1P1N1/3P2P1/1NB2RK1 w - - 2 19,white,g8e7,minic,622,,622,,18,2026-09-13T20:36:51+00:00
0,37,r1bq3r/3pnk1B/p4Qp1/Pp6/Rbp1pP1P/2P1P1N1/3P2P1/1NB2RK1 b - - 0 19,white,g5f6,fly,-622,,-622,,18,2026-09-13T20:36:56+00:00
0,38,r1bqk2r/3pn2B/p4Qp1/Pp6/Rbp1pP1P/2P1P1N1/3P2P1/1NB2RK1 w - - 1 20,white,f7e8,minic,1421,,1421,,18,2026-09-13T20:36:57+00:00
0,39,r1bqk2r/3pn2B/p4Qp1/Pp6/1bp1pP1P/2P1P1N1/R2P2P1/1NB2RK1 b - - 2 20,white,a4a2,fly,679,,679,,18,2026-09-13T20:37:09+00:00
0,40,r1bqk2r/3p3B/p4Qp1/Pp3n2/1bp1pP1P/2P1P1N1/R2P2P1/1NB2RK1 w - - 3 21,white,e7f5,minic,99999,1,99999,1,18,2026-09-13T20:37:09+00:00
0,41,r1bqk2r/3p3B/p4Qp1/Pp3n2/1bp1pP1P/2P1P1N1/R2P2P1/1NBR2K1 b - - 4 21,white,f1d1,fly,-782,,-782,,18,2026-09-13T20:37:09+00:00
0,42,r1bqk3/3p3r/p4Qp1/Pp3n2/1bp1pP1P/2P1P1N1/R2P2P1/1NBR2K1 w - - 0 22,white,h8h7,minic,702,,702,,18,2026-09-13T20:37:10+00:00
0,43,r1bqk3/3p3r/p5p1/Pp3nQ1/1bp1pP1P/2P1P1N1/R2P2P1/1NBR2K1 b - - 1 22,white,f6g5,fly,-104,,-104,,18,2026-09-13T20:37:13+00:00
0,44,r1bqk3/3p3r/p5p1/Pp4Q1/1bp1pP1n/2P1P1N1/R2P2P1/1NBR2K1 w - - 0 23,white,f5h4,minic,570,,570,,18,2026-09-13T20:37:21+00:00
0,45,r1bqk3/3p3r/p5p1/Pp6/1bp1pPQn/2P1P1N1/R2P2P1/1NBR2K1 b - - 1 23,white,g5g4,fly,-442,,-442,,18,2026-09-13T20:37:27+00:00
0,46,r1bqk3/3p3r/p5p1/bp6/2p1pPQn/2P1P1N1/R2P2P1/1NBR2K1 w - - 0 24,white,b4a5,minic,32,,32,,18,2026-09-13T20:37:38+00:00
0,47,r1bqk3/3p3r/p5p1/bp6/2p1pP1n/2P1P1N1/R2PQ1P1/1NBR2K1 b - - 1 24,white,g4e2,fly,-564,,-564,,18,2026-09-13T20:37:39+00:00
0,48,r1bqk3/3p4/p5pr/bp6/2p1pP1n/2P1P1N1/R2PQ1P1/1NBR2K1 w - - 2 25,white,h7h6,minic,-68,,-68,,18,2026-09-13T20:37:43+00:00
0,49,r1bqk3/3p4/p5pr/bp6/2p1pP1n/2P1P1N1/R2PQ1P1/1NBR1K2 b - - 3 25,white,g1f1,fly,-596,,-596,,18,2026-09-13T20:37:46+00:00
0,50,r1bq4/3pk3/p5pr/bp6/2p1pP1n/2P1P1N1/R2PQ1P1/1NBR1K2 w - - 4 26,white,e8e7,minic,187,,187,,18,2026-09-13T20:37:52+00:00
0,51,r1bq4/3pk3/p5pr/bp6/2Q1pP1n/2P1P1N1/R2P2P1/1NBR1K2 b - - 0 26,white,e2c4,fly,-871,,-871,,18,2026-09-13T20:37:57+00:00
0,52,r1bq4/3pk3/p5p1/bp5r/2Q1pP1n/2P1P1N1/R2P2P1/1NBR1K2 w - - 1 27,white,h6h5,minic,594,,594,,18,2026-09-13T20:38:01+00:00
0,53,r1bq4/3pk3/p5p1/bp5r/2QPpP1n/2P1P1N1/R5P1/1NBR1K2 b - d3 0 27,white,d2d4,fly,-794,,-794,,18,2026-09-13T20:38:03+00:00
0,54,r1bq4/3pk3/p5p1/1p5r/2QPpP1n/2b1P1N1/R5P1/1NBR1K2 w - - 0 28,white,a5c3,minic,543,,543,,18,2026-09-13T20:38:06+00:00
0,55,r1bq4/3pk3/p5p1/1p5r/2QPpP1n/2b1P3/R5P1/1NBR1K1N b - - 1 28,white,g3h1,fly,-770,,-770,,18,2026-09-13T20:38:07+00:00
